MUNI_ID¬MUNI_NOMBRE¬DEPA_NOMBRE¬PUNTAJE_PROMEDIO¬ERRORESTANDARPROMEDIO¬DESVIACION¬PORCENTAJE_INSUFICIENTE¬PORCENTAJE_MINIMO¬PORCENTAJE_SATISFACTORIO¬PORCENTAJE_AVANZADO¬N
15816¬Togüí¬Boyacá¬290¬1,224¬48¬26¬45¬21¬9¬94
05819¬Toledo¬Antioquia¬303¬1,684¬56¬18¬35¬35¬12¬114
54820¬Toledo¬Norte De Santander¬312¬0,867¬52¬14¬41¬27¬18¬281
70823¬Tolú Viejo¬Sucre¬292¬0,714¬49¬27¬41¬20¬12¬412
68820¬Tona¬Santander¬329¬1,224¬56¬7¬33¬37¬23¬130
25823¬Topaipí¬Cundinamarca¬296¬1,173¬46¬12¬56¬23¬9¬57
19821¬Toribio¬Cauca¬287¬0,561¬43¬27¬42¬24¬7¬600
76823¬Toro¬Valle Del Cauca¬319¬1,378¬52¬11¬37¬33¬20¬185
15822¬Tota¬Boyacá¬294¬1,429¬49¬21¬48¬21¬10¬95
19824¬Totoró¬Cauca¬286¬0,51¬46¬30¬43¬18¬9¬388
76828¬Trujillo¬Valle Del Cauca¬314¬1,276¬63¬18¬34¬26¬22¬253
08832¬Tubará¬Atlántico¬280¬0,714¬48¬27¬50¬17¬6¬209
76834¬Tuluá¬Valle Del Cauca¬320¬0,306¬54¬14¬32¬30¬24¬2619
52835¬Tumaco¬Nariño¬273¬0,255¬43¬39¬42¬14¬6¬4119
15001¬Tunja¬Boyacá¬341¬0,204¬54¬8¬26¬32¬34¬2913
15832¬Tununguá¬Boyacá¬312¬1,888¬39¬9¬35¬52¬4¬23
13836¬Turbaco¬Bolívar¬311¬0,306¬54¬19¬34¬27¬20¬1411
13838¬Turbaná¬Bolívar¬276¬0,765¬44¬31¬49¬17¬3¬257
05837¬Turbo¬Antioquia¬287¬0,306¬49¬31¬41¬18¬11¬3416
15835¬Turmequé¬Boyacá¬316¬1,378¬49¬10¬36¬36¬18¬110
15837¬Tuta¬Boyacá¬321¬0,816¬50¬11¬27¬42¬20¬140
15839¬Tutazá¬Boyacá¬331¬0¬62¬12¬20¬44¬24¬25
85400¬Támara¬Casanare¬332¬1,327¬59¬8¬29¬38¬26¬159
05789¬Támesis¬Antioquia¬314¬0,51¬58¬13¬39¬26¬21¬165
15820¬Tópaga¬Boyacá¬304¬1,276¬41¬8¬47¬38¬8¬64
52838¬Túquerres¬Nariño¬320¬0,51¬50¬11¬32¬38¬19¬551
25839¬Ubalá¬Cundinamarca¬313¬1,429¬53¬14¬37¬31¬18¬161
25841¬Ubaque¬Cundinamarca¬319¬0,867¬52¬7¬42¬30¬21¬102
76845¬Ulloa¬Valle Del Cauca¬326¬1,531¬57¬19¬24¬25¬32¬72
15842¬Umbita¬Boyacá¬300¬0,969¬52¬16¬40¬35¬9¬104
25845¬Une¬Cundinamarca¬335¬1,122¬62¬10¬23¬37¬31¬95
27800¬Unguía¬Chocó¬281¬0,969¬41¬26¬51¬18¬5¬192
27810¬Unión Panamerican¬Chocó¬287¬1,02¬45¬32¬32¬28¬8¬142
05842¬Uramita¬Antioquia¬338¬1,02¬56¬5¬24¬47¬25¬153
50370¬Uribe¬Meta¬307¬1,633¬58¬19¬37¬27¬17¬168
44847¬Uribia¬La Guajira¬268¬0,255¬49¬43¬41¬11¬5¬4153
05847¬Urrao¬Antioquia¬304¬0,816¬57¬21¬35¬29¬16¬511
44855¬Urumita¬La Guajira¬293¬1,531¬43¬20¬45¬27¬8¬147
08849¬Usiacurí¬Atlántico¬282¬0,306¬49¬29¬47¬18¬6¬146
05854¬Valdivia¬Antioquia¬298¬0,816¬51¬21¬42¬27¬10¬368
23855¬Valencia¬Córdoba¬291¬0,459¬49¬25¬43¬22¬10¬826
68855¬Valle de San José¬Santander¬340¬0,612¬59¬10¬31¬24¬36¬95
73854¬Valle de San Juan¬Tolima¬284¬0,714¬42¬27¬48¬19¬6¬85
86865¬Valle del Guamuez¬Putumayo¬307¬0,612¬50¬15¬38¬33¬14¬482
20001¬Valledupar¬Cesar¬313¬0,153¬51¬19¬34¬26¬22¬8205
05856¬Valparaíso¬Antioquia¬313¬2,347¬62¬20¬28¬34¬18¬85
18860¬Valparaíso¬Caquetá¬318¬1,02¬46¬9¬41¬30¬21¬131
05858¬Vegachí¬Antioquia¬275¬1,02¬47¬33¬47¬17¬3¬239
73861¬Venadillo¬Tolima¬290¬0,816¬45¬26¬46¬20¬9¬226
05861¬Venecia¬Antioquia¬304¬1,582¬55¬18¬43¬22¬17¬147
25506¬Venecia¬Cundinamarca¬298¬1,684¬53¬23¬36¬29¬12¬73
15861¬Ventaquemada¬Boyacá¬321¬0,714¬55¬11¬31¬34¬24¬221
25862¬Vergara¬Cundinamarca¬317¬0,714¬63¬15¬36¬23¬26¬94
76863¬Versalles¬Valle Del Cauca¬319¬2,551¬65¬12¬43¬21¬24¬97
68867¬Vetas¬Santander¬313¬2,857¬56¬15¬30¬41¬15¬27
25867¬Vianí¬Cundinamarca¬348¬1,276¬54¬4¬21¬39¬37¬57
17867¬Victoria¬Caldas¬302¬1,531¬52¬17¬39¬32¬13¬139
05873¬Vigía del Fuerte¬Antioquia¬282¬1,735¬48¬27¬48¬18¬8¬159
76869¬Vijes¬Valle Del Cauca¬321¬1,327¬60¬17¬36¬22¬25¬121
54871¬Villa Caro¬Norte De Santander¬338¬1,582¬54¬7¬24¬39¬31¬106
19845¬Villa Rica¬Cauca¬271¬0,816¬43¬37¬47¬11¬5¬274
15407¬Villa de Leyva¬Boyacá¬323¬0,408¬57¬15¬31¬29¬25¬272
25843¬Villa de San Dieg¬Cundinamarca¬314¬0,306¬52¬15¬36¬31¬19¬822
73043¬Anzoátegui¬Tolima¬307¬0,816¬48¬15¬39¬32¬14¬162
05045¬Apartadó¬Antioquia¬292¬0,357¬50¬23¬45¬23¬9¬2508
25599¬Apulo¬Cundinamarca¬305¬1,02¬52¬13¬47¬27¬13¬100
66045¬Apía¬Risaralda¬319¬1,224¬59¬13¬31¬35¬21¬129
15047¬Aquitania¬Boyacá¬293¬0,51¬56¬25¬41¬23¬11¬304
47053¬Aracataca¬Magdalena¬287¬0,561¬51¬30¬39¬21¬10¬720
17050¬Aranzazu¬Caldas¬347¬2,143¬61¬6¬25¬29¬41¬126
68051¬Aratoca¬Santander¬299¬1,173¬48¬16¬44¬33¬8¬128
81001¬Arauca¬Arauca¬310¬0,306¬51¬15¬40¬27¬18¬1573
81065¬Arauquita¬Arauca¬304¬0,561¬54¬19¬40¬27¬14¬764
25053¬Arbeláez¬Cundinamarca¬311¬0,969¬48¬11¬40¬35¬14¬164
52051¬Arboleda¬Nariño¬303¬1,582¬39¬14¬39¬38¬8¬97
54051¬Arboledas¬Norte De Santander¬330¬1,122¬56¬11¬25¬38¬26¬151
05051¬Arboletes¬Antioquia¬291¬0,663¬51¬28¬40¬22¬11¬618
15051¬Arcabuco¬Boyacá¬318¬1,378¬52¬10¬39¬30¬21¬90
13042¬Arenal¬Bolívar¬285¬1,122¬45¬22¬52¬20¬7¬163
05055¬Argelia¬Antioquia¬298¬0,918¬54¬22¬37¬27¬14¬172
19050¬Argelia¬Cauca¬302¬0,765¬48¬16¬41¬31¬12¬519
76054¬Argelia¬Valle Del Cauca¬296¬1,735¬45¬22¬45¬25¬8¬67
47058¬Ariguaní¬Magdalena¬287¬0,714¬48¬27¬43¬22¬7¬587
13052¬Arjona¬Bolívar¬297¬0,357¬49¬26¬39¬21¬14¬1284
63001¬Armenia¬Quindio¬320¬0,255¬57¬14¬33¬29¬24¬3184
05059¬Armenia¬Antioquia¬302¬1,531¬53¬16¬41¬33¬10¬58
73055¬Armero¬Tolima¬289¬1,173¬44¬22¬48¬25¬5¬184
13062¬Arroyohondo¬Bolívar¬267¬1,939¬40¬38¬48¬13¬2¬127
20032¬Astrea¬Cesar¬312¬0,714¬55¬18¬34¬28¬20¬441
73067¬Ataco¬Tolima¬295¬1,071¬53¬25¬39¬26¬11¬412
27050¬Atrato¬Chocó¬341¬1,582¬73¬12¬25¬25¬38¬130
23068¬Ayapel¬Córdoba¬287¬0,51¬50¬31¬41¬18¬10¬1092
27073¬Bagadó¬Chocó¬267¬0,867¬37¬44¬41¬7¬8¬371
27075¬Bahía Solano¬Chocó¬276¬0,765¬43¬32¬47¬17¬4¬266
27077¬Bajo Baudó¬Chocó¬287¬0,816¬51¬30¬40¬19¬11¬517
19075¬Balboa¬Cauca¬311¬0,765¬49¬16¬34¬37¬14¬318
66075¬Balboa¬Risaralda¬317¬1,939¬54¬12¬37¬30¬22¬74
08078¬Baranoa¬Atlántico¬317¬0,459¬55¬14¬35¬29¬22¬1045
41078¬Baraya¬Huila¬300¬1,071¬49¬21¬41¬19¬20¬111
52079¬Barbacoas¬Nariño¬276¬0,561¬39¬40¬38¬14¬8¬819
05079¬Barbosa¬Antioquia¬315¬0,612¬57¬16¬34¬31¬19¬608
68077¬Barbosa¬Santander¬301¬0,561¬51¬18¬43¬26¬13¬492
68079¬Barichara¬Santander¬351¬1,276¬56¬4¬18¬46¬31¬125
50110¬Barranca de Upía¬Meta¬310¬0,612¬59¬18¬41¬25¬17¬125
68081¬Barrancabermeja¬Santander¬306¬0,255¬53¬22¬36¬24¬19¬4058
44078¬Barrancas¬La Guajira¬290¬0,816¬52¬28¬37¬24¬11¬593
13074¬Barranco de Loba¬Bolívar¬258¬0,612¬34¬48¬44¬8¬1¬399
08001¬Barranquilla¬Atlántico¬319¬0,102¬53¬16¬33¬27¬24¬19382
20045¬Becerril¬Cesar¬285¬0,765¬48¬29¬39¬23¬9¬449
17088¬Belalcázar¬Caldas¬289¬1,122¬52¬28¬41¬22¬10¬177
05088¬Bello¬Antioquia¬316¬0,204¬55¬15¬35¬29¬21¬6343
05086¬Belmira¬Antioquia¬301¬0,867¬54¬22¬38¬27¬14¬135
25086¬Beltrán¬Cundinamarca¬309¬1,735¬54¬10¬46¬31¬13¬39
15087¬Belén¬Boyacá¬321¬0,408¬48¬6¬36¬41¬17¬143
52083¬Belén¬Nariño¬325¬1,378¬37¬5¬31¬47¬17¬64
27086¬Belén de Bajirá¬Chocó¬275¬0,918¬47¬36¬45¬15¬5¬356
66088¬Belén de Umbría¬Risaralda¬304¬0,663¬52¬16¬45¬24¬15¬343
18094¬Belén de los Anda¬Caquetá¬284¬0,561¬42¬33¬41¬18¬8¬181
15090¬Berbeo¬Boyacá¬310¬0¬47¬9¬46¬36¬9¬22
05091¬Betania¬Antioquia¬309¬1,48¬66¬23¬32¬25¬20¬145
05093¬Betulia¬Antioquia¬306¬0,867¬50¬17¬43¬23¬17¬287
68092¬Betulia¬Santander¬304¬1,531¬55¬20¬40¬30¬11¬105
15092¬Betéitiva¬Boyacá¬324¬2,704¬50¬9¬27¬41¬23¬22
25095¬Bituima¬Cundinamarca¬346¬2,602¬65¬5¬24¬42¬29¬38
15097¬Boavita¬Boyacá¬326¬1,531¬67¬18¬25¬26¬31¬61
54099¬Bochalema¬Norte De Santander¬297¬0,969¬46¬21¬41¬29¬9¬111
11001¬Bogotá, D.C.¬Bogotá, D.C.¬329¬0,051¬56¬12¬29¬31¬28¬96609
25099¬Bojacá¬Cundinamarca¬324¬1,327¬52¬6¬35¬34¬25¬160
27099¬Bojaya¬Chocó¬280¬1,02¬49¬34¬39¬18¬8¬376
19100¬Bolívar¬Cauca¬316¬0,816¬50¬13¬36¬33¬19¬537
68101¬Bolívar¬Santander¬320¬0,459¬56¬9¬36¬32¬23¬150
76100¬Bolívar¬Valle Del Cauca¬306¬1,02¬57¬17¬36¬29¬18¬210
20060¬Bosconia¬Cesar¬306¬0,561¬54¬26¬36¬20¬19¬885
15104¬Boyacá¬Boyacá¬307¬0,765¬54¬16¬35¬38¬11¬63
05107¬Briceño¬Antioquia¬287¬1,735¬58¬28¬41¬21¬10¬131
15106¬Briceño¬Boyacá¬264¬3,316¬62¬42¬42¬10¬7¬31
68001¬Bucaramanga¬Santander¬330¬0,153¬55¬11¬30¬30¬29¬7904
54109¬Bucarasica¬Norte De Santander¬313¬1,684¬52¬13¬37¬32¬19¬108
76109¬Buenaventura¬Valle Del Cauca¬295¬0,204¬49¬27¬38¬21¬14¬5876
15109¬Buenavista¬Boyacá¬305¬1,02¬47¬11¬47¬30¬12¬66
23079¬Buenavista¬Córdoba¬303¬0,663¬56¬25¬37¬20¬19¬424
63111¬Buenavista¬Quindio¬293¬2,755¬63¬32¬25¬25¬18¬28
70110¬Buenavista¬Sucre¬282¬0,714¬47¬34¬40¬15¬11¬192
19110¬Buenos Aires¬Cauca¬298¬0,561¬47¬19¬45¬24¬12¬426
52110¬Buesaco¬Nariño¬321¬0,714¬46¬12¬35¬28¬25¬319
76111¬Buga¬Valle Del Cauca¬314¬0,612¬50¬15¬34¬33¬18¬1322
76113¬Bugalagrande¬Valle Del Cauca¬324¬1,173¬56¬17¬30¬25¬28¬276
05113¬Buriticá¬Antioquia¬291¬0,867¬48¬21¬48¬24¬7¬157
15114¬Busbanzá¬Boyacá¬367¬0¬34¬0¬0¬40¬60¬5
25120¬Cabrera¬Cundinamarca¬340¬2,041¬60¬5¬28¬37¬30¬95
68121¬Cabrera¬Santander¬281¬2,602¬41¬19¬52¬29¬0¬31
50124¬Cabuyaro¬Meta¬330¬3,265¬66¬16¬21¬32¬32¬92
25123¬Cachipay¬Cundinamarca¬308¬0¬44¬15¬35¬36¬15¬117
54128¬Cachirá¬Norte De Santander¬326¬0,714¬52¬12¬29¬33¬27¬173
05125¬Caicedo¬Antioquia¬296¬0,765¬45¬13¬51¬28¬8¬168
76122¬Caicedonia¬Valle Del Cauca¬306¬0,918¬51¬14¬43¬29¬14¬329
70124¬Caimito¬Sucre¬283¬0,765¬44¬29¬44¬20¬7¬262
73124¬Cajamarca¬Tolima¬305¬1,02¬52¬18¬35¬33¬14¬306
19130¬Cajibío¬Cauca¬312¬0,663¬53¬13¬39¬31¬17¬532
25126¬Cajicá¬Cundinamarca¬337¬0,306¬53¬8¬29¬34¬29¬978
13140¬Calamar¬Bolívar¬281¬0,867¬53¬33¬42¬15¬10¬470
95015¬Calamar¬Guaviare¬295¬1,531¬54¬21¬48¬21¬10¬126
63130¬Calarca¬Quindio¬309¬0,51¬56¬17¬37¬28¬19¬826
05129¬Caldas¬Antioquia¬324¬0,408¬56¬12¬32¬33¬24¬955
15131¬Caldas¬Boyacá¬319¬0¬56¬15¬26¬44¬15¬46
19137¬Caldono¬Cauca¬290¬0,714¬56¬27¬40¬21¬12¬648
76001¬Cali¬Valle Del Cauca¬318¬0,102¬55¬18¬31¬26¬25¬22233
68132¬California¬Santander¬316¬2,449¬38¬4¬44¬35¬17¬23
76126¬Calima¬Valle Del Cauca¬306¬1,224¬52¬19¬35¬32¬13¬210
19142¬Caloto¬Cauca¬293¬0,714¬52¬25¬43¬20¬12¬460
05134¬Campamento¬Antioquia¬316¬0,918¬56¬15¬39¬28¬18¬170
08137¬Campo de la Cruz¬Atlántico¬284¬0,459¬46¬29¬44¬22¬6¬475
41132¬Campoalegre¬Huila¬309¬0,663¬52¬17¬39¬28¬16¬515
15135¬Campohermoso¬Boyacá¬320¬1,633¬47¬5¬37¬37¬21¬43
23090¬Canalete¬Córdoba¬295¬0,612¬54¬21¬44¬24¬11¬395
08141¬Candelaria¬Atlántico¬272¬0,561¬38¬41¬39¬14¬7¬316
76130¬Candelaria¬Valle Del Cauca¬301¬0,51¬51¬23¬37¬25¬15¬1124
13160¬Cantagallo¬Bolívar¬285¬1,122¬52¬31¬39¬19¬11¬199
25148¬Caparrapí¬Cundinamarca¬305¬0,867¬53¬15¬42¬30¬14¬183
68147¬Capitanejo¬Santander¬318¬0,867¬54¬11¬33¬34¬22¬85
25151¬Caqueza¬Cundinamarca¬302¬0,714¬55¬20¬36¬32¬12¬283
05142¬Caracolí¬Antioquia¬341¬1,99¬52¬7¬20¬44¬29¬55
05145¬Caramanta¬Antioquia¬330¬0,612¬68¬13¬30¬26¬31¬77
68152¬Carcasí¬Santander¬327¬0¬55¬5¬36¬34¬25¬56
05147¬Carepa¬Antioquia¬293¬0,561¬51¬25¬40¬24¬11¬1022
73148¬Carmen de Apicalá¬Tolima¬306¬1,633¬59¬22¬33¬27¬18¬138
25154¬Carmen de Carupa¬Cundinamarca¬311¬0,663¬48¬12¬41¬34¬13¬109
27150¬Carmen del Darien¬Chocó¬291¬1,122¬52¬36¬34¬15¬15¬383
05150¬Carolina¬Antioquia¬296¬2,5¬57¬29¬35¬21¬16¬63
13001¬Cartagena¬Bolívar¬306¬0,102¬53¬22¬36¬24¬19¬17959
18150¬Cartagena del Cha¬Caquetá¬287¬0,51¬46¬23¬49¬22¬7¬819
76147¬Cartago¬Valle Del Cauca¬314¬0,306¬56¬16¬34¬31¬20¬1525
73152¬Casabianca¬Tolima¬338¬0¬62¬9¬28¬31¬32¬110
50150¬Castilla la Nueva¬Meta¬302¬0,867¬50¬20¬39¬27¬14¬277
05154¬Caucasia¬Antioquia¬296¬0,357¬52¬22¬41¬26¬11¬1966
05138¬Cañasgordas¬Antioquia¬306¬1,02¬50¬13¬42¬34¬11¬218
68160¬Cepitá¬Santander¬336¬2,296¬58¬5¬32¬38¬24¬37
23162¬Cereté¬Córdoba¬308¬0,357¬51¬18¬39¬26¬18¬1522
15162¬Cerinza¬Boyacá¬312¬0¬58¬11¬40¬33¬16¬45
68162¬Cerrito¬Santander¬297¬0,714¬57¬21¬45¬23¬11¬80
47161¬Cerro San Antonio¬Magdalena¬268¬1,224¬51¬46¬31¬16¬8¬181
52240¬Chachagüí¬Nariño¬346¬1,531¬45¬5¬26¬32¬37¬204
25168¬Chaguaní¬Cundinamarca¬324¬3,01¬62¬11¬34¬32¬24¬38
70230¬Chalán¬Sucre¬293¬1,633¬52¬27¬36¬30¬8¬78
85015¬Chameza¬Casanare¬359¬0¬51¬0¬21¬29¬50¬24
73168¬Chaparral¬Tolima¬299¬0,408¬52¬18¬41¬30¬11¬1062
68167¬Charalá¬Santander¬330¬0,867¬56¬8¬32¬30¬30¬184
68169¬Charta¬Santander¬317¬2,959¬70¬18¬31¬28¬23¬39
47170¬Chibolo¬Magdalena¬289¬0,867¬51¬28¬45¬16¬11¬469
05172¬Chigorodó¬Antioquia¬278¬0,408¬48¬32¬44¬19¬6¬1302
68176¬Chima¬Santander¬313¬1,327¬56¬16¬36¬27¬22¬45
20175¬Chimichagua¬Cesar¬289¬0,459¬47¬27¬43¬22¬9¬823
23168¬Chimá¬Córdoba¬324¬0,867¬57¬11¬32¬31¬26¬266
15172¬Chinavita¬Boyacá¬283¬0¬38¬18¬59¬18¬5¬44
17174¬Chinchiná¬Caldas¬306¬0,561¬52¬16¬38¬34¬13¬725
54172¬Chinácota¬Norte De Santander¬316¬0,459¬53¬13¬37¬31¬20¬280
23182¬Chinú¬Córdoba¬313¬0,51¬53¬15¬38¬29¬19¬841
25178¬Chipaque¬Cundinamarca¬322¬0,714¬59¬8¬33¬33¬25¬144
68179¬Chipatá¬Santander¬315¬2,194¬52¬22¬24¬35¬19¬37
15176¬Chiquinquirá¬Boyacá¬327¬0,357¬54¬9¬34¬33¬25¬1012
20178¬Chiriguaná¬Cesar¬307¬0,765¬57¬20¬37¬24¬20¬616
15180¬Chiscas¬Boyacá¬304¬0¬41¬15¬38¬40¬8¬48
15183¬Chita¬Boyacá¬292¬0,867¬49¬23¬45¬24¬8¬180
54174¬Chitagá¬Norte De Santander¬338¬1,531¬51¬11¬26¬27¬36¬143
15185¬Chitaraque¬Boyacá¬324¬2,143¬62¬16¬27¬32¬25¬93
15187¬Chivatá¬Boyacá¬332¬0¬46¬7¬20¬49¬24¬41
15236¬Chivor¬Boyacá¬277¬1,684¬38¬30¬50¬20¬0¬30
25181¬Choachí¬Cundinamarca¬339¬0,408¬56¬5¬23¬42¬31¬200
25183¬Chocontá¬Cundinamarca¬323¬0,867¬58¬13¬34¬30¬24¬371
25175¬Chía¬Cundinamarca¬339¬0,306¬52¬9¬28¬30¬32¬1886
15232¬Chíquiza¬Boyacá¬319¬0¬54¬9¬39¬33¬19¬69
13188¬Cicuco¬Bolívar¬297¬1,122¬55¬24¬39¬26¬11¬281
68190¬Cimitarra¬Santander¬300¬0,714¬53¬20¬39¬28¬13¬563
63190¬Circasia¬Quindio¬320¬0,408¬52¬14¬38¬26¬22¬305
05190¬Cisneros¬Antioquia¬325¬1,735¬59¬11¬33¬31¬25¬122
05101¬Ciudad Bolívar¬Antioquia¬308¬1,071¬51¬14¬41¬31¬14¬379
47189¬Ciénaga¬Magdalena¬295¬0,357¬51¬27¬39¬20¬14¬2211
23189¬Ciénaga de Oro¬Córdoba¬294¬0,459¬52¬24¬42¬25¬10¬1069
15189¬Ciénega¬Boyacá¬304¬0,867¬49¬10¬48¬30¬11¬79
13222¬Clemencia¬Bolívar¬260¬0,969¬42¬48¬41¬9¬2¬252
05197¬Cocorná¬Antioquia¬322¬0,714¬58¬12¬33¬32¬22¬295
73200¬Coello¬Tolima¬287¬0,765¬46¬19¬57¬15¬9¬94
25200¬Cogua¬Cundinamarca¬322¬0,867¬53¬9¬33¬39¬19¬351
41206¬Colombia¬Huila¬324¬0,765¬50¬6¬32¬43¬18¬145
70204¬Coloso¬Sucre¬286¬0,663¬45¬21¬52¬23¬5¬151
52203¬Colón¬Nariño¬321¬1,531¬43¬8¬36¬38¬18¬112
86219¬Colón¬Putumayo¬310¬1,48¬52¬12¬38¬39¬11¬84
05206¬Concepción¬Antioquia¬336¬0,969¬73¬11¬34¬18¬37¬62
68207¬Concepción¬Santander¬335¬0¬54¬4¬29¬37¬29¬75
05209¬Concordia¬Antioquia¬293¬0,765¬48¬23¬43¬27¬7¬304
47205¬Concordia¬Magdalena¬264¬0,918¬40¬48¬38¬13¬2¬200
27205¬Condoto¬Chocó¬281¬0,612¬57¬34¬40¬13¬13¬279
68209¬Confines¬Santander¬344¬0,459¬62¬7¬26¬26¬42¬31
52207¬Consaca¬Nariño¬313¬0,714¬51¬20¬26¬32¬22¬139
52210¬Contadero¬Nariño¬348¬0,918¬39¬5¬17¬44¬34¬64
68211¬Contratación¬Santander¬306¬1,02¬61¬19¬40¬23¬19¬53
54206¬Convención¬Norte De Santander¬310¬0,867¬59¬18¬38¬25¬19¬424
05212¬Copacabana¬Antioquia¬322¬0,459¬56¬11¬34¬33¬22¬1087
15212¬Coper¬Boyacá¬297¬2,245¬53¬17¬50¬24¬9¬46
19212¬Corinto¬Cauca¬286¬0,663¬49¬26¬45¬22¬7¬484
68217¬Coromoro¬Santander¬283¬1,531¬48¬28¬44¬25¬3¬72
70215¬Corozal¬Sucre¬311¬0,306¬51¬17¬36¬28¬19¬1203
15215¬Corrales¬Boyacá¬296¬0¬51¬14¬49¬30¬7¬43
25214¬Cota¬Cundinamarca¬367¬0,357¬57¬5¬17¬27¬52¬1126
23300¬Cotorra¬Córdoba¬310¬0,969¬57¬19¬36¬27¬19¬278
15218¬Covarachía¬Boyacá¬336¬2,653¬55¬4¬32¬36¬29¬28
70221¬Coveñas¬Sucre¬310¬1,071¬53¬18¬35¬28¬19¬287
73217¬Coyaima¬Tolima¬269¬0,357¬40¬40¬44¬12¬4¬578
81220¬Cravo Norte¬Arauca¬313¬1,786¬49¬8¬48¬31¬13¬75
52224¬Cuaspud¬Nariño¬314¬3,163¬51¬11¬45¬25¬20¬101
50223¬Cubarral¬Meta¬302¬2,092¬60¬16¬41¬28¬15¬111
15223¬Cubará¬Boyacá¬293¬1,99¬53¬26¬42¬19¬13¬112
15224¬Cucaita¬Boyacá¬315¬2,602¬67¬14¬42¬27¬17¬52
25224¬Cucunubá¬Cundinamarca¬305¬0,816¬51¬18¬41¬25¬16¬143
54223¬Cucutilla¬Norte De Santander¬349¬0,816¬49¬2¬22¬35¬40¬94
50226¬Cumaral¬Meta¬304¬0,561¬54¬18¬38¬31¬13¬445
99773¬Cumaribo¬Vichada¬260¬0,408¬36¬45¬45¬9¬2¬1064
52227¬Cumbal¬Nariño¬309¬0,51¬42¬12¬38¬39¬11¬508
52233¬Cumbitara¬Nariño¬318¬1,173¬43¬10¬35¬38¬17¬106
73226¬Cunday¬Tolima¬294¬1,224¬53¬19¬48¬22¬11¬124
18205¬Curillo¬Caquetá¬297¬0,969¬43¬15¬47¬29¬9¬176
68229¬Curití¬Santander¬302¬1,224¬52¬18¬43¬25¬14¬156
20228¬Curumaní¬Cesar¬289¬0,51¬44¬25¬46¬19¬10¬517
15226¬Cuítiva¬Boyacá¬326¬2,296¬54¬7¬32¬36¬25¬28
05120¬Cáceres¬Antioquia¬287¬0,663¬51¬29¬42¬20¬9¬721
54125¬Cácota¬Norte De Santander¬298¬1,327¬50¬19¬42¬31¬8¬36
27160¬Cértegui¬Chocó¬291¬0,459¬52¬23¬49¬21¬8¬105
15204¬Cómbita¬Boyacá¬332¬1,48¬62¬11¬28¬30¬31¬167
13212¬Córdoba¬Bolívar¬285¬0,663¬48¬30¬42¬20¬7¬338
52215¬Córdoba¬Nariño¬304¬0,663¬45¬12¬44¬30¬13¬217
63212¬Córdoba¬Quindio¬282¬2,908¬39¬23¬49¬28¬0¬43
54001¬Cúcuta¬Norte De Santander¬315¬0,102¬53¬15¬36¬28¬21¬11627
05234¬Dabeiba¬Antioquia¬280¬0,714¬46¬31¬44¬19¬6¬549
76233¬Dagua¬Valle Del Cauca¬302¬0,612¬51¬18¬39¬28¬14¬570
44090¬Dibulla¬La Guajira¬284¬0,612¬46¬27¬46¬18¬9¬581
44098¬Distracción¬La Guajira¬305¬1,327¬57¬19¬43¬20¬19¬209
73236¬Dolores¬Tolima¬329¬1,122¬51¬8¬34¬31¬28¬133
05237¬Don Matías¬Antioquia¬306¬0,969¬54¬19¬39¬28¬14¬310
66170¬Dosquebradas¬Risaralda¬315¬0,255¬53¬13¬36¬32¬19¬2578
15238¬Duitama¬Boyacá¬342¬0,204¬58¬8¬24¬33¬35¬1960
54239¬Durania¬Norte De Santander¬311¬2,347¬67¬21¬37¬18¬25¬57
05240¬Ebéjico¬Antioquia¬310¬1,429¬57¬16¬37¬31¬17¬141
05250¬El Bagre¬Antioquia¬280¬0,459¬45¬32¬46¬17¬6¬1313
47245¬El Banco¬Magdalena¬284¬0,357¬50¬31¬44¬17¬9¬1369
76246¬El Cairo¬Valle Del Cauca¬335¬1,531¬52¬5¬37¬31¬28¬65
50245¬El Calvario¬Meta¬358¬3,52¬64¬8¬23¬12¬58¬26
27135¬El Cantón del San¬Chocó¬270¬1,684¬44¬41¬40¬14¬5¬131
54245¬El Carmen¬Norte De Santander¬330¬1,02¬60¬11¬25¬35¬29¬284
27245¬El Carmen de Atra¬Chocó¬304¬0,969¬52¬19¬37¬30¬15¬186
13244¬El Carmen de Bolí¬Bolívar¬290¬0,357¬49¬28¬40¬23¬10¬1375
68235¬El Carmen de Chuc¬Santander¬317¬1,173¬52¬10¬37¬36¬17¬258
05148¬El Carmen de Vibo¬Antioquia¬318¬0,357¬57¬12¬36¬31¬21¬853
50251¬El Castillo¬Meta¬302¬1,939¬54¬18¬42¬25¬15¬139
76248¬El Cerrito¬Valle Del Cauca¬297¬0,561¬50¬20¬42¬29¬9¬691
52250¬El Charco¬Nariño¬298¬0,816¬49¬30¬31¬20¬19¬458
15244¬El Cocuy¬Boyacá¬313¬2,959¬52¬11¬47¬23¬19¬74
25245¬El Colegio¬Cundinamarca¬310¬0,765¬54¬15¬37¬31¬17¬360
20238¬El Copey¬Cesar¬291¬0,408¬42¬27¬43¬18¬13¬733
18247¬El Doncello¬Caquetá¬295¬0,714¬50¬23¬41¬24¬12¬349
50270¬El Dorado¬Meta¬302¬3,01¬53¬12¬45¬31¬12¬51
