MUNI_ID¬MUNI_NOMBRE¬DEPA_NOMBRE¬PUNTAJE_PROMEDIO¬ERRORESTANDARPROMEDIO¬DESVIACION¬PORCENTAJE_INSUFICIENTE¬PORCENTAJE_MINIMO¬PORCENTAJE_SATISFACTORIO¬PORCENTAJE_AVANZADO¬N
05002¬Abejorral¬Antioquia¬322¬0,765¬61¬11¬33¬25¬31¬290
76834¬Tuluá¬Valle Del Cauca¬317¬0,306¬57¬15¬31¬26¬28¬2619
52835¬Tumaco¬Nariño¬269¬0,306¬48¬40¬41¬12¬8¬4113
15001¬Tunja¬Boyacá¬341¬0,204¬56¬7¬25¬30¬38¬2913
15832¬Tununguá¬Boyacá¬284¬3,265¬40¬22¬48¬26¬4¬23
13836¬Turbaco¬Bolívar¬305¬0,357¬56¬20¬34¬26¬20¬1411
13838¬Turbaná¬Bolívar¬272¬0,867¬49¬35¬44¬16¬5¬257
05837¬Turbo¬Antioquia¬286¬0,357¬53¬30¬39¬17¬14¬3420
15835¬Turmequé¬Boyacá¬320¬1,837¬57¬12¬31¬27¬30¬110
15837¬Tuta¬Boyacá¬326¬0,561¬57¬9¬29¬34¬29¬140
15839¬Tutazá¬Boyacá¬330¬0¬52¬4¬40¬28¬28¬25
85400¬Támara¬Casanare¬345¬1,429¬68¬9¬20¬26¬45¬159
05789¬Támesis¬Antioquia¬308¬0,51¬66¬19¬35¬24¬22¬165
15820¬Tópaga¬Boyacá¬306¬1,327¬51¬19¬28¬36¬17¬64
52838¬Túquerres¬Nariño¬319¬0,612¬55¬13¬31¬30¬26¬551
25839¬Ubalá¬Cundinamarca¬323¬1,48¬62¬13¬27¬29¬31¬161
25841¬Ubaque¬Cundinamarca¬321¬0,765¬73¬14¬27¬34¬26¬102
76845¬Ulloa¬Valle Del Cauca¬314¬1,684¬49¬15¬32¬25¬28¬72
15842¬Umbita¬Boyacá¬306¬0,714¬51¬15¬34¬35¬16¬104
25845¬Une¬Cundinamarca¬338¬1,071¬70¬12¬20¬31¬38¬95
27800¬Unguía¬Chocó¬290¬1,02¬49¬22¬40¬27¬11¬192
27810¬Unión Panamerican¬Chocó¬289¬1,122¬58¬32¬32¬18¬18¬142
05842¬Uramita¬Antioquia¬341¬1,224¬70¬7¬25¬26¬42¬153
50370¬Uribe¬Meta¬302¬1,939¬63¬22¬31¬26¬21¬168
44847¬Uribia¬La Guajira¬262¬0,306¬51¬45¬39¬10¬6¬4153
05847¬Urrao¬Antioquia¬308¬0,918¬62¬18¬38¬22¬22¬511
44855¬Urumita¬La Guajira¬294¬2,143¬51¬29¬33¬22¬16¬147
08849¬Usiacurí¬Atlántico¬289¬0,408¬60¬30¬39¬19¬12¬146
05854¬Valdivia¬Antioquia¬307¬0,969¬60¬18¬36¬25¬21¬368
23855¬Valencia¬Córdoba¬296¬0,561¬54¬23¬36¬23¬17¬826
68855¬Valle de San José¬Santander¬333¬0,663¬60¬14¬26¬20¬40¬95
73854¬Valle de San Juan¬Tolima¬288¬1,276¬53¬27¬42¬15¬15¬85
86865¬Valle del Guamuez¬Putumayo¬305¬0,612¬49¬18¬36¬27¬19¬484
20001¬Valledupar¬Cesar¬312¬0,153¬54¬18¬33¬23¬25¬8203
05856¬Valparaíso¬Antioquia¬307¬2,194¬58¬20¬33¬27¬20¬85
18860¬Valparaíso¬Caquetá¬319¬1,122¬56¬12¬34¬24¬29¬131
05858¬Vegachí¬Antioquia¬276¬1,071¬49¬27¬49¬20¬5¬239
73861¬Venadillo¬Tolima¬299¬1,02¬48¬18¬45¬21¬16¬226
05861¬Venecia¬Antioquia¬293¬1,378¬51¬22¬41¬25¬12¬147
25506¬Venecia¬Cundinamarca¬296¬1,582¬51¬21¬38¬30¬11¬73
15861¬Ventaquemada¬Boyacá¬330¬0,765¬58¬12¬20¬35¬32¬221
25862¬Vergara¬Cundinamarca¬326¬1,173¬74¬16¬25¬19¬40¬94
76863¬Versalles¬Valle Del Cauca¬315¬2,602¬76¬24¬26¬21¬30¬97
68867¬Vetas¬Santander¬318¬3,01¬61¬15¬30¬26¬30¬27
25867¬Vianí¬Cundinamarca¬352¬0,969¬64¬5¬18¬23¬54¬57
17867¬Victoria¬Caldas¬311¬1,276¬54¬12¬34¬29¬25¬137
05873¬Vigía del Fuerte¬Antioquia¬284¬2,041¬58¬33¬34¬13¬20¬159
76869¬Vijes¬Valle Del Cauca¬325¬1,48¬66¬13¬31¬24¬31¬121
54871¬Villa Caro¬Norte De Santander¬353¬2,245¬61¬5¬16¬29¬50¬106
19845¬Villa Rica¬Cauca¬269¬0,918¬48¬38¬41¬15¬7¬274
15407¬Villa de Leyva¬Boyacá¬323¬0,408¬55¬11¬32¬27¬31¬272
25843¬Villa de San Dieg¬Cundinamarca¬316¬0,357¬55¬11¬33¬31¬25¬822
73043¬Anzoátegui¬Tolima¬319¬1,071¬59¬10¬36¬27¬27¬162
05045¬Apartadó¬Antioquia¬286¬0,357¬52¬27¬41¬21¬11¬2512
25599¬Apulo¬Cundinamarca¬305¬0,867¬45¬12¬41¬33¬14¬100
66045¬Apía¬Risaralda¬333¬1,378¬69¬11¬31¬24¬34¬129
15047¬Aquitania¬Boyacá¬293¬0,408¬52¬20¬44¬25¬11¬304
47053¬Aracataca¬Magdalena¬292¬0,663¬61¬29¬36¬17¬18¬720
17050¬Aranzazu¬Caldas¬358¬1,837¬68¬5¬20¬28¬48¬126
68051¬Aratoca¬Santander¬303¬1,327¬50¬16¬40¬29¬16¬128
81001¬Arauca¬Arauca¬311¬0,408¬56¬14¬37¬26¬22¬1573
81065¬Arauquita¬Arauca¬316¬0,612¬57¬12¬34¬29¬25¬768
25053¬Arbeláez¬Cundinamarca¬317¬1,071¬55¬11¬34¬32¬24¬164
52051¬Arboleda¬Nariño¬314¬1,837¬47¬13¬29¬33¬25¬97
54051¬Arboledas¬Norte De Santander¬329¬1,378¬62¬11¬26¬32¬31¬151
05051¬Arboletes¬Antioquia¬290¬0,765¬57¬26¬39¬20¬15¬618
15051¬Arcabuco¬Boyacá¬341¬1,684¬69¬6¬27¬31¬37¬90
13042¬Arenal¬Bolívar¬283¬1,48¬60¬27¬43¬17¬13¬157
05055¬Argelia¬Antioquia¬297¬1,122¬62¬21¬37¬26¬16¬172
19050¬Argelia¬Cauca¬310¬0,969¬58¬17¬36¬25¬23¬519
76054¬Argelia¬Valle Del Cauca¬302¬1,99¬49¬13¬48¬22¬16¬67
47058¬Ariguaní¬Magdalena¬288¬0,765¬52¬27¬40¬20¬13¬587
13052¬Arjona¬Bolívar¬294¬0,459¬53¬26¬37¬20¬18¬1284
63001¬Armenia¬Quindio¬318¬0,255¬57¬14¬34¬26¬26¬3184
05059¬Armenia¬Antioquia¬306¬1,378¬59¬9¬59¬10¬22¬58
73055¬Armero¬Tolima¬308¬1,173¬50¬13¬42¬28¬17¬184
13062¬Arroyohondo¬Bolívar¬277¬2,449¬50¬32¬43¬17¬8¬127
20032¬Astrea¬Cesar¬314¬0,765¬62¬18¬31¬24¬27¬441
73067¬Ataco¬Tolima¬308¬1,327¬63¬18¬36¬23¬22¬412
27050¬Atrato¬Chocó¬337¬1,633¬74¬13¬22¬24¬41¬130
23068¬Ayapel¬Córdoba¬289¬0,561¬54¬28¬38¬20¬14¬1092
27073¬Bagadó¬Chocó¬262¬1,122¬44¬47¬36¬8¬9¬371
27075¬Bahía Solano¬Chocó¬275¬1,327¬58¬39¬37¬14¬11¬266
27077¬Bajo Baudó¬Chocó¬288¬0,969¬62¬34¬31¬19¬17¬517
19075¬Balboa¬Cauca¬328¬0,867¬60¬13¬26¬29¬33¬318
66075¬Balboa¬Risaralda¬334¬2,296¬69¬7¬30¬23¬39¬69
08078¬Baranoa¬Atlántico¬322¬0,459¬59¬14¬31¬23¬32¬1045
41078¬Baraya¬Huila¬302¬1,02¬50¬22¬44¬14¬21¬111
52079¬Barbacoas¬Nariño¬278¬0,663¬47¬39¬34¬15¬13¬819
05079¬Barbosa¬Antioquia¬307¬0,561¬57¬17¬34¬29¬20¬608
68077¬Barbosa¬Santander¬301¬0,561¬55¬18¬41¬25¬16¬492
68079¬Barichara¬Santander¬362¬1,173¬57¬2¬15¬30¬53¬125
50110¬Barranca de Upía¬Meta¬319¬0,612¬65¬12¬36¬24¬28¬125
68081¬Barrancabermeja¬Santander¬303¬0,204¬53¬22¬35¬23¬20¬4054
44078¬Barrancas¬La Guajira¬292¬0,867¬55¬27¬35¬23¬15¬593
13074¬Barranco de Loba¬Bolívar¬262¬0,918¬45¬43¬45¬9¬4¬399
08001¬Barranquilla¬Atlántico¬318¬0,102¬55¬16¬31¬26¬27¬19382
20045¬Becerril¬Cesar¬278¬0,918¬55¬35¬40¬14¬12¬449
17088¬Belalcázar¬Caldas¬291¬1,327¬58¬27¬33¬22¬18¬177
05088¬Bello¬Antioquia¬305¬0,204¬56¬19¬35¬27¬20¬6343
05086¬Belmira¬Antioquia¬306¬0,918¬51¬16¬36¬27¬21¬135
25086¬Beltrán¬Cundinamarca¬316¬1,939¬64¬21¬26¬33¬21¬39
15087¬Belén¬Boyacá¬334¬0,765¬55¬8¬27¬30¬34¬143
52083¬Belén¬Nariño¬327¬0,663¬33¬5¬30¬39¬27¬64
27086¬Belén de Bajirá¬Chocó¬274¬1,173¬53¬36¬42¬14¬8¬352
66088¬Belén de Umbría¬Risaralda¬300¬0,714¬58¬20¬39¬23¬18¬343
18094¬Belén de los Anda¬Caquetá¬289¬0,612¬49¬27¬42¬20¬12¬181
15090¬Berbeo¬Boyacá¬319¬0¬45¬9¬23¬46¬23¬22
05091¬Betania¬Antioquia¬305¬1,48¬68¬23¬30¬22¬24¬145
05093¬Betulia¬Antioquia¬306¬1,173¬57¬19¬34¬26¬21¬287
68092¬Betulia¬Santander¬304¬1,684¬60¬17¬40¬28¬15¬105
15092¬Betéitiva¬Boyacá¬313¬1,939¬53¬18¬27¬32¬23¬22
25095¬Bituima¬Cundinamarca¬354¬3,673¬67¬5¬11¬45¬40¬38
15097¬Boavita¬Boyacá¬338¬1,786¬70¬13¬21¬25¬41¬61
54099¬Bochalema¬Norte De Santander¬308¬1,276¬56¬12¬40¬32¬16¬111
11001¬Bogotá, D.C.¬Bogotá, D.C.¬321¬0,051¬57¬14¬29¬28¬29¬96609
25099¬Bojacá¬Cundinamarca¬317¬1,531¬54¬13¬33¬29¬26¬160
27099¬Bojaya¬Chocó¬284¬1,122¬56¬34¬34¬16¬17¬385
19100¬Bolívar¬Cauca¬327¬0,867¬55¬12¬29¬27¬33¬534
68101¬Bolívar¬Santander¬327¬0,51¬61¬12¬25¬31¬31¬150
76100¬Bolívar¬Valle Del Cauca¬309¬1,02¬57¬16¬32¬31¬21¬210
20060¬Bosconia¬Cesar¬305¬0,663¬63¬29¬35¬14¬22¬885
15104¬Boyacá¬Boyacá¬315¬0,816¬51¬8¬41¬32¬19¬63
05107¬Briceño¬Antioquia¬283¬1,786¬59¬29¬40¬20¬12¬131
15106¬Briceño¬Boyacá¬274¬2,806¬59¬32¬42¬23¬3¬31
68001¬Bucaramanga¬Santander¬326¬0,153¬58¬12¬30¬27¬31¬7904
54109¬Bucarasica¬Norte De Santander¬330¬1,276¬52¬13¬22¬26¬39¬108
76109¬Buenaventura¬Valle Del Cauca¬291¬0,255¬54¬29¬37¬16¬18¬5841
15109¬Buenavista¬Boyacá¬321¬1,276¬55¬8¬29¬42¬21¬66
23079¬Buenavista¬Córdoba¬315¬0,714¬63¬19¬35¬16¬30¬424
63111¬Buenavista¬Quindio¬305¬1,735¬48¬7¬57¬21¬14¬28
70110¬Buenavista¬Sucre¬281¬0,714¬50¬34¬39¬16¬11¬192
19110¬Buenos Aires¬Cauca¬300¬0,714¬54¬23¬32¬24¬21¬426
52110¬Buesaco¬Nariño¬330¬0,765¬43¬9¬26¬32¬33¬319
76111¬Buga¬Valle Del Cauca¬309¬0,612¬54¬17¬35¬28¬21¬1322
76113¬Bugalagrande¬Valle Del Cauca¬325¬1,173¬59¬14¬34¬22¬30¬276
05113¬Buriticá¬Antioquia¬295¬0,969¬60¬24¬41¬17¬18¬157
15114¬Busbanzá¬Boyacá¬442¬0¬57¬0¬0¬0¬100¬5
25120¬Cabrera¬Cundinamarca¬356¬2,194¬73¬5¬19¬26¬50¬95
68121¬Cabrera¬Santander¬291¬1,531¬37¬16¬48¬26¬10¬31
50124¬Cabuyaro¬Meta¬352¬3,52¬76¬11¬16¬23¬50¬92
25123¬Cachipay¬Cundinamarca¬318¬0¬44¬10¬36¬26¬28¬117
54128¬Cachirá¬Norte De Santander¬346¬0,816¬61¬9¬19¬31¬42¬173
05125¬Caicedo¬Antioquia¬289¬1,071¬48¬22¬44¬24¬10¬168
76122¬Caicedonia¬Valle Del Cauca¬304¬1,122¬54¬19¬34¬28¬19¬329
70124¬Caimito¬Sucre¬287¬0,969¬53¬30¬34¬20¬16¬262
73124¬Cajamarca¬Tolima¬308¬0,867¬56¬19¬31¬29¬21¬306
19130¬Cajibío¬Cauca¬316¬0,816¬63¬17¬31¬27¬25¬532
25126¬Cajicá¬Cundinamarca¬334¬0,357¬58¬10¬25¬32¬33¬978
13140¬Calamar¬Bolívar¬278¬0,969¬59¬40¬31¬16¬14¬470
95015¬Calamar¬Guaviare¬289¬1,582¬56¬21¬45¬20¬14¬126
63130¬Calarca¬Quindio¬307¬0,51¬57¬18¬35¬25¬22¬826
05129¬Caldas¬Antioquia¬318¬0,408¬57¬14¬31¬29¬26¬955
15131¬Caldas¬Boyacá¬322¬0¬67¬17¬13¬39¬30¬46
19137¬Caldono¬Cauca¬286¬0,816¬64¬30¬38¬17¬15¬683
76001¬Cali¬Valle Del Cauca¬312¬0,102¬55¬19¬33¬22¬26¬22228
68132¬California¬Santander¬330¬2,653¬56¬0¬35¬30¬35¬23
76126¬Calima¬Valle Del Cauca¬301¬1,378¬60¬18¬40¬24¬18¬206
19142¬Caloto¬Cauca¬297¬0,816¬57¬23¬36¬22¬19¬460
05134¬Campamento¬Antioquia¬314¬0,918¬60¬14¬39¬20¬27¬170
08137¬Campo de la Cruz¬Atlántico¬278¬0,459¬51¬33¬40¬18¬9¬475
41132¬Campoalegre¬Huila¬308¬0,714¬56¬19¬36¬23¬22¬515
15135¬Campohermoso¬Boyacá¬334¬1,378¬44¬5¬23¬37¬35¬43
23090¬Canalete¬Córdoba¬295¬0,612¬57¬25¬37¬23¬15¬395
08141¬Candelaria¬Atlántico¬268¬0,663¬44¬44¬36¬9¬12¬316
76130¬Candelaria¬Valle Del Cauca¬292¬0,51¬51¬25¬36¬25¬14¬1124
13160¬Cantagallo¬Bolívar¬298¬0,969¬52¬21¬39¬22¬19¬199
25148¬Caparrapí¬Cundinamarca¬310¬0,816¬55¬17¬34¬29¬21¬181
68147¬Capitanejo¬Santander¬324¬0,918¬58¬9¬32¬29¬29¬85
25151¬Caqueza¬Cundinamarca¬303¬0,867¬58¬18¬35¬26¬21¬283
05142¬Caracolí¬Antioquia¬339¬1,99¬64¬13¬18¬29¬40¬55
05145¬Caramanta¬Antioquia¬323¬0,714¬66¬16¬31¬21¬33¬77
68152¬Carcasí¬Santander¬354¬0¬65¬11¬13¬21¬55¬56
05147¬Carepa¬Antioquia¬295¬0,612¬54¬22¬40¬24¬15¬1022
73148¬Carmen de Apicalá¬Tolima¬320¬1,48¬49¬18¬28¬24¬30¬138
25154¬Carmen de Carupa¬Cundinamarca¬320¬0,561¬56¬7¬35¬34¬24¬109
27150¬Carmen del Darien¬Chocó¬288¬0,714¬56¬32¬36¬16¬16¬383
05150¬Carolina¬Antioquia¬282¬2,296¬46¬33¬35¬24¬8¬63
13001¬Cartagena¬Bolívar¬303¬0,102¬55¬23¬34¬22¬21¬17947
18150¬Cartagena del Cha¬Caquetá¬297¬0,663¬53¬21¬39¬26¬15¬811
76147¬Cartago¬Valle Del Cauca¬309¬0,306¬60¬17¬34¬27¬21¬1525
73152¬Casabianca¬Tolima¬343¬0¬70¬8¬28¬22¬42¬110
50150¬Castilla la Nueva¬Meta¬308¬1,02¬52¬15¬38¬28¬19¬277
05154¬Caucasia¬Antioquia¬297¬0,408¬55¬22¬39¬23¬17¬1962
05138¬Cañasgordas¬Antioquia¬299¬1,276¬54¬21¬38¬23¬18¬218
68160¬Cepitá¬Santander¬352¬2,755¬69¬8¬16¬30¬46¬37
23162¬Cereté¬Córdoba¬302¬0,357¬51¬22¬37¬21¬20¬1522
15162¬Cerinza¬Boyacá¬306¬0¬49¬16¬29¬38¬18¬45
68162¬Cerrito¬Santander¬300¬0,867¬69¬21¬38¬23¬19¬80
47161¬Cerro San Antonio¬Magdalena¬262¬1,173¬48¬50¬33¬10¬8¬181
52240¬Chachagüí¬Nariño¬347¬1,633¬49¬7¬25¬22¬47¬204
25168¬Chaguaní¬Cundinamarca¬333¬3,316¬68¬8¬37¬21¬34¬38
70230¬Chalán¬Sucre¬288¬1,378¬44¬30¬45¬12¬14¬78
85015¬Chameza¬Casanare¬344¬0¬76¬4¬33¬25¬38¬24
73168¬Chaparral¬Tolima¬307¬0,459¬61¬18¬35¬26¬21¬1052
68167¬Charalá¬Santander¬330¬1,02¬54¬7¬26¬33¬34¬184
68169¬Charta¬Santander¬329¬0,969¬61¬10¬18¬31¬41¬39
47170¬Chibolo¬Magdalena¬291¬0,969¬57¬30¬37¬17¬16¬469
05172¬Chigorodó¬Antioquia¬283¬0,459¬49¬26¬45¬20¬9¬1302
68176¬Chima¬Santander¬327¬1,122¬65¬9¬36¬27¬29¬45
20175¬Chimichagua¬Cesar¬293¬0,561¬53¬26¬39¬20¬15¬823
23168¬Chimá¬Córdoba¬321¬0,816¬59¬12¬34¬23¬31¬266
15172¬Chinavita¬Boyacá¬283¬0¬48¬27¬50¬9¬14¬44
17174¬Chinchiná¬Caldas¬303¬0,612¬55¬16¬39¬27¬18¬725
54172¬Chinácota¬Norte De Santander¬317¬0,51¬57¬14¬35¬27¬25¬280
23182¬Chinú¬Córdoba¬318¬0,51¬60¬16¬31¬25¬28¬841
25178¬Chipaque¬Cundinamarca¬320¬0,612¬57¬10¬33¬31¬25¬144
68179¬Chipatá¬Santander¬327¬4,898¬72¬5¬38¬30¬27¬37
15176¬Chiquinquirá¬Boyacá¬332¬0,357¬58¬10¬27¬29¬34¬1012
20178¬Chiriguaná¬Cesar¬309¬0,969¬70¬25¬29¬18¬28¬616
15180¬Chiscas¬Boyacá¬304¬0¬48¬13¬42¬29¬17¬48
15183¬Chita¬Boyacá¬312¬0,969¬52¬16¬31¬30¬23¬180
54174¬Chitagá¬Norte De Santander¬345¬1,735¬55¬9¬24¬25¬42¬143
15185¬Chitaraque¬Boyacá¬332¬2,245¬69¬11¬27¬28¬34¬93
15187¬Chivatá¬Boyacá¬355¬0¬50¬0¬10¬56¬34¬41
15236¬Chivor¬Boyacá¬281¬1,786¬42¬30¬43¬20¬7¬30
25181¬Choachí¬Cundinamarca¬329¬0,612¬60¬6¬29¬35¬30¬200
25183¬Chocontá¬Cundinamarca¬334¬1,02¬63¬12¬27¬24¬37¬371
25175¬Chía¬Cundinamarca¬334¬0,306¬55¬11¬27¬27¬36¬1886
15232¬Chíquiza¬Boyacá¬337¬0¬57¬6¬26¬32¬36¬69
13188¬Cicuco¬Bolívar¬303¬1,429¬66¬22¬36¬21¬21¬281
68190¬Cimitarra¬Santander¬305¬0,765¬57¬18¬38¬25¬19¬563
63190¬Circasia¬Quindio¬325¬0,51¬62¬17¬30¬25¬28¬305
05190¬Cisneros¬Antioquia¬329¬1,837¬61¬10¬25¬34¬31¬122
05101¬Ciudad Bolívar¬Antioquia¬305¬1,071¬57¬15¬38¬28¬19¬379
47189¬Ciénaga¬Magdalena¬299¬0,408¬55¬26¬35¬18¬21¬2211
23189¬Ciénaga de Oro¬Córdoba¬295¬0,51¬57¬24¬36¬24¬16¬1069
15189¬Ciénega¬Boyacá¬309¬0,663¬44¬11¬39¬27¬23¬79
13222¬Clemencia¬Bolívar¬251¬1,071¬52¬55¬32¬9¬5¬252
05197¬Cocorná¬Antioquia¬317¬0,816¬68¬16¬31¬25¬29¬295
73200¬Coello¬Tolima¬304¬0,969¬51¬16¬43¬23¬18¬94
25200¬Cogua¬Cundinamarca¬327¬0,816¬59¬10¬29¬31¬31¬351
41206¬Colombia¬Huila¬330¬0,969¬62¬9¬26¬35¬31¬145
70204¬Coloso¬Sucre¬296¬0,816¬56¬19¬46¬20¬15¬151
52203¬Colón¬Nariño¬329¬1,684¬48¬5¬31¬33¬30¬112
86219¬Colón¬Putumayo¬310¬1,378¬51¬12¬32¬36¬20¬84
05206¬Concepción¬Antioquia¬330¬1,684¬65¬10¬27¬31¬32¬62
68207¬Concepción¬Santander¬339¬0¬70¬9¬27¬24¬40¬75
05209¬Concordia¬Antioquia¬285¬0,867¬48¬24¬44¬24¬8¬304
47205¬Concordia¬Magdalena¬271¬0,918¬42¬36¬43¬17¬5¬200
27205¬Condoto¬Chocó¬283¬0,612¬64¬33¬33¬18¬15¬279
68209¬Confines¬Santander¬334¬0,459¬70¬16¬16¬29¬39¬31
52207¬Consaca¬Nariño¬309¬1,02¬55¬21¬28¬28¬23¬139
52210¬Contadero¬Nariño¬350¬0,918¬49¬3¬14¬42¬41¬64
68211¬Contratación¬Santander¬318¬1,071¬61¬11¬30¬32¬26¬53
54206¬Convención¬Norte De Santander¬318¬0,969¬62¬15¬31¬28¬26¬402
05212¬Copacabana¬Antioquia¬316¬0,51¬60¬14¬31¬29¬26¬1087
15212¬Coper¬Boyacá¬316¬1,429¬59¬9¬44¬24¬24¬46
19212¬Corinto¬Cauca¬288¬0,663¬51¬24¬42¬22¬11¬484
68217¬Coromoro¬Santander¬293¬1,531¬52¬19¬47¬25¬8¬72
70215¬Corozal¬Sucre¬307¬0,357¬54¬19¬33¬26¬22¬1203
15215¬Corrales¬Boyacá¬313¬0¬62¬14¬33¬33¬21¬43
25214¬Cota¬Cundinamarca¬363¬0,357¬62¬4¬14¬27¬55¬1126
23300¬Cotorra¬Córdoba¬310¬0,867¬54¬21¬31¬19¬29¬278
15218¬Covarachía¬Boyacá¬343¬2,908¬59¬4¬21¬36¬39¬28
70221¬Coveñas¬Sucre¬311¬1,173¬60¬20¬35¬17¬28¬287
73217¬Coyaima¬Tolima¬266¬0,408¬48¬40¬42¬13¬5¬578
81220¬Cravo Norte¬Arauca¬324¬1,99¬64¬11¬31¬32¬27¬75
52224¬Cuaspud¬Nariño¬326¬3,673¬62¬9¬30¬31¬31¬101
50223¬Cubarral¬Meta¬292¬1,939¬56¬23¬36¬30¬11¬111
15223¬Cubará¬Boyacá¬298¬2,194¬64¬26¬33¬23¬18¬112
15224¬Cucaita¬Boyacá¬318¬2,398¬64¬10¬40¬19¬31¬52
25224¬Cucunubá¬Cundinamarca¬318¬0,918¬56¬9¬38¬25¬29¬143
54223¬Cucutilla¬Norte De Santander¬376¬0,867¬66¬2¬16¬20¬62¬94
50226¬Cumaral¬Meta¬306¬0,561¬54¬16¬38¬29¬18¬445
99773¬Cumaribo¬Vichada¬267¬0,51¬44¬39¬44¬13¬5¬1067
52227¬Cumbal¬Nariño¬306¬0,561¬47¬14¬38¬29¬20¬508
52233¬Cumbitara¬Nariño¬323¬1,327¬46¬9¬34¬32¬26¬106
73226¬Cunday¬Tolima¬315¬1,939¬57¬13¬37¬22¬28¬124
18205¬Curillo¬Caquetá¬310¬1,173¬57¬15¬35¬31¬18¬176
68229¬Curití¬Santander¬309¬1,224¬55¬15¬33¬31¬21¬156
20228¬Curumaní¬Cesar¬290¬0,561¬51¬25¬43¬18¬14¬517
15226¬Cuítiva¬Boyacá¬327¬1,276¬55¬7¬39¬18¬36¬28
05120¬Cáceres¬Antioquia¬293¬0,663¬54¬26¬40¬20¬15¬725
54125¬Cácota¬Norte De Santander¬304¬0,459¬39¬11¬39¬36¬14¬36
27160¬Cértegui¬Chocó¬284¬0,459¬66¬32¬35¬18¬14¬105
15204¬Cómbita¬Boyacá¬334¬1,429¬54¬8¬26¬28¬38¬167
13212¬Córdoba¬Bolívar¬297¬0,765¬53¬25¬39¬18¬18¬338
52215¬Córdoba¬Nariño¬301¬0,663¬47¬19¬37¬23¬21¬217
63212¬Córdoba¬Quindio¬293¬3,469¬47¬14¬49¬30¬7¬43
54001¬Cúcuta¬Norte De Santander¬315¬0,102¬54¬15¬34¬27¬24¬11627
05234¬Dabeiba¬Antioquia¬284¬0,867¬51¬28¬40¬21¬10¬549
76233¬Dagua¬Valle Del Cauca¬297¬0,714¬56¬19¬43¬22¬16¬570
44090¬Dibulla¬La Guajira¬288¬0,765¬57¬30¬37¬19¬14¬581
44098¬Distracción¬La Guajira¬317¬1,429¬61¬19¬28¬25¬28¬209
73236¬Dolores¬Tolima¬345¬0,816¬50¬4¬23¬31¬43¬133
05237¬Don Matías¬Antioquia¬303¬0,918¬53¬20¬35¬27¬19¬310
66170¬Dosquebradas¬Risaralda¬310¬0,255¬55¬16¬33¬30¬21¬2578
15238¬Duitama¬Boyacá¬341¬0,204¬58¬8¬23¬30¬39¬1960
54239¬Durania¬Norte De Santander¬328¬1,99¬59¬7¬40¬23¬30¬57
05240¬Ebéjico¬Antioquia¬315¬1,224¬60¬14¬33¬33¬20¬141
05250¬El Bagre¬Antioquia¬279¬0,51¬50¬31¬43¬18¬8¬1313
47245¬El Banco¬Magdalena¬287¬0,408¬57¬31¬37¬17¬15¬1369
76246¬El Cairo¬Valle Del Cauca¬328¬1,429¬72¬15¬31¬17¬37¬65
50245¬El Calvario¬Meta¬362¬3,724¬65¬0¬31¬15¬54¬26
27135¬El Cantón del San¬Chocó¬266¬2,092¬53¬41¬33¬21¬5¬131
54245¬El Carmen¬Norte De Santander¬349¬1,122¬67¬10¬18¬24¬49¬284
27245¬El Carmen de Atra¬Chocó¬302¬1,173¬55¬23¬31¬25¬20¬186
13244¬El Carmen de Bolí¬Bolívar¬291¬0,459¬56¬28¬37¬19¬17¬1379
68235¬El Carmen de Chuc¬Santander¬333¬1,327¬62¬9¬28¬28¬35¬258
05148¬El Carmen de Vibo¬Antioquia¬318¬0,357¬61¬13¬33¬26¬28¬853
50251¬El Castillo¬Meta¬316¬1,837¬56¬8¬42¬27¬23¬139
76248¬El Cerrito¬Valle Del Cauca¬292¬0,561¬52¬21¬43¬25¬11¬691
52250¬El Charco¬Nariño¬295¬1,02¬56¬31¬31¬14¬23¬458
15244¬El Cocuy¬Boyacá¬323¬1,531¬62¬15¬30¬24¬31¬74
25245¬El Colegio¬Cundinamarca¬311¬0,969¬58¬13¬38¬26¬23¬356
20238¬El Copey¬Cesar¬290¬0,51¬49¬28¬39¬19¬14¬733
18247¬El Doncello¬Caquetá¬301¬0,816¬56¬20¬41¬20¬19¬349
50270¬El Dorado¬Meta¬312¬4,286¬71¬22¬29¬22¬28¬51
76250¬El Dovio¬Valle Del Cauca¬305¬1,224¬56¬14¬42¬27¬17¬122
15248¬El Espino¬Boyacá¬318¬1,327¬59¬17¬24¬37¬22¬41
68245¬El Guacamayo¬Santander¬351¬4,592¬64¬0¬24¬32¬44¬25
13248¬El Guamo¬Bolívar¬271¬0,408¬55¬38¬38¬16¬8¬138
27250¬El Litoral del Sa¬Chocó¬272¬1,071¬49¬37¬40¬16¬8¬381
44110¬El Molino¬La Guajira¬310¬2,245¬52¬24¬31¬12¬32¬90
20250¬El Paso¬Cesar¬281¬0,459¬51¬32¬42¬14¬12¬914
18256¬El Paujil¬Caquetá¬312¬0,816¬53¬14¬37¬26¬24¬281
52254¬El Peñol¬Nariño¬310¬1,786¬54¬19¬29¬31¬21¬90
13268¬El Peñón¬Bolívar¬274¬1,122¬46¬33¬49¬10¬8¬184
25258¬El Peñón¬Cundinamarca¬300¬2,398¬47¬14¬45¬25¬16¬49
