MUNI_ID¬MUNI_NOMBRE¬DEPA_NOMBRE¬PUNTAJE_PROMEDIO¬ERRORESTANDARPROMEDIO¬DESVIACION¬PORCENTAJE_INSUFICIENTE¬PORCENTAJE_MINIMO¬PORCENTAJE_SATISFACTORIO¬PORCENTAJE_AVANZADO¬N
05002¬Abejorral¬Antioquia¬313¬0,765¬56¬7¬47¬40¬5¬188
15832¬Tununguá¬Boyacá¬307¬3,112¬48¬5¬52¬43¬0¬21
13836¬Turbaco¬Bolívar¬302¬0,357¬57¬16¬44¬33¬7¬1071
13838¬Turbaná¬Bolívar¬279¬0,357¬52¬23¬55¬21¬1¬232
05837¬Turbo¬Antioquia¬273¬0,357¬51¬25¬54¬20¬1¬1988
15835¬Turmequé¬Boyacá¬318¬0,714¬54¬4¬50¬41¬5¬155
15837¬Tuta¬Boyacá¬321¬0,561¬57¬6¬42¬47¬6¬175
15839¬Tutazá¬Boyacá¬290¬0,918¬54¬18¬45¬36¬2¬56
85400¬Támara¬Casanare¬298¬0,714¬51¬14¬49¬36¬1¬72
05789¬Támesis¬Antioquia¬306¬1,122¬57¬9¬47¬39¬4¬226
15820¬Tópaga¬Boyacá¬319¬1,276¬49¬6¬35¬58¬2¬55
52838¬Túquerres¬Nariño¬316¬0,459¬49¬8¬41¬47¬5¬508
25839¬Ubalá¬Cundinamarca¬295¬0,663¬53¬16¬45¬37¬2¬153
25841¬Ubaque¬Cundinamarca¬315¬1,276¬59¬10¬40¬44¬7¬73
76845¬Ulloa¬Valle Del Cauca¬322¬1,735¬50¬3¬38¬57¬2¬61
15842¬Umbita¬Boyacá¬295¬0,408¬57¬13¬49¬35¬3¬126
25845¬Une¬Cundinamarca¬327¬1,684¬61¬5¬37¬49¬9¬98
27800¬Unguía¬Chocó¬272¬0,867¬51¬27¬53¬21¬0¬97
27810¬Unión Panamerican¬Chocó¬257¬0¬44¬30¬59¬12¬0¬95
05842¬Uramita¬Antioquia¬294¬0,765¬56¬16¬54¬27¬3¬74
50370¬Uribe¬Meta¬299¬1,48¬52¬11¬52¬34¬3¬102
44847¬Uribia¬La Guajira¬258¬0,51¬49¬35¬52¬12¬1¬881
05847¬Urrao¬Antioquia¬295¬0,969¬54¬14¬50¬33¬2¬365
44855¬Urumita¬La Guajira¬302¬0,765¬56¬10¬47¬41¬2¬146
08849¬Usiacurí¬Atlántico¬269¬3,112¬59¬30¬50¬18¬2¬121
05854¬Valdivia¬Antioquia¬295¬1,735¬64¬16¬52¬29¬4¬108
23855¬Valencia¬Córdoba¬278¬0,561¬51¬21¬55¬21¬2¬579
68855¬Valle de San José¬Santander¬327¬1,378¬47¬2¬33¬62¬2¬82
73854¬Valle de San Juan¬Tolima¬295¬1,582¬58¬15¬46¬35¬4¬54
86865¬Valle del Guamuez¬Putumayo¬300¬0,612¬54¬14¬46¬38¬2¬531
20001¬Valledupar¬Cesar¬314¬0,153¬55¬10¬43¬41¬6¬6769
05856¬Valparaíso¬Antioquia¬314¬1,837¬56¬10¬40¬47¬3¬72
18860¬Valparaíso¬Caquetá¬301¬1,429¬53¬16¬42¬41¬1¬88
05858¬Vegachí¬Antioquia¬300¬1,684¬61¬14¬48¬32¬6¬157
73861¬Venadillo¬Tolima¬292¬0,918¬52¬14¬52¬35¬0¬161
05861¬Venecia¬Antioquia¬298¬1,684¬56¬16¬47¬36¬1¬119
25506¬Venecia¬Cundinamarca¬284¬1,888¬50¬12¬67¬22¬0¬51
15861¬Ventaquemada¬Boyacá¬316¬0,561¬57¬8¬47¬42¬4¬247
25862¬Vergara¬Cundinamarca¬309¬1,735¬63¬10¬49¬35¬7¬72
76863¬Versalles¬Valle Del Cauca¬293¬1,99¬58¬15¬49¬35¬1¬83
68867¬Vetas¬Santander¬274¬2,398¬64¬35¬42¬23¬0¬26
25867¬Vianí¬Cundinamarca¬325¬0¬66¬10¬39¬44¬7¬41
17867¬Victoria¬Caldas¬295¬1,684¬56¬13¬55¬30¬2¬115
05873¬Vigía del Fuerte¬Antioquia¬243¬1,786¬42¬45¬49¬6¬0¬115
76869¬Vijes¬Valle Del Cauca¬289¬0,408¬60¬21¬49¬28¬3¬144
54871¬Villa Caro¬Norte De Santander¬308¬1,735¬57¬12¬40¬41¬7¬58
19845¬Villa Rica¬Cauca¬256¬0,663¬52¬36¬49¬14¬1¬260
15407¬Villa de Leyva¬Boyacá¬329¬0,459¬55¬7¬34¬53¬7¬233
25843¬Villa de San Dieg¬Cundinamarca¬324¬0,357¬56¬6¬38¬49¬7¬593
73043¬Anzoátegui¬Tolima¬295¬1,122¬55¬13¬56¬29¬2¬112
05045¬Apartadó¬Antioquia¬301¬0,306¬55¬13¬48¬35¬4¬1770
25599¬Apulo¬Cundinamarca¬305¬1,735¬64¬15¬42¬39¬5¬65
66045¬Apía¬Risaralda¬300¬1,02¬51¬10¬53¬35¬3¬162
15047¬Aquitania¬Boyacá¬302¬0,612¬52¬9¬54¬35¬3¬222
47053¬Aracataca¬Magdalena¬262¬0,663¬49¬32¬51¬16¬1¬517
17050¬Aranzazu¬Caldas¬314¬3,061¬59¬8¬41¬46¬6¬140
68051¬Aratoca¬Santander¬302¬0¬61¬13¬47¬36¬4¬123
81001¬Arauca¬Arauca¬312¬0,408¬54¬9¬44¬41¬6¬1042
81065¬Arauquita¬Arauca¬310¬0,561¬54¬11¬43¬42¬5¬427
25053¬Arbeláez¬Cundinamarca¬316¬1,327¬56¬7¬39¬49¬5¬112
52051¬Arboleda¬Nariño¬292¬0,714¬46¬14¬55¬30¬1¬114
54051¬Arboledas¬Norte De Santander¬288¬1,582¬52¬16¬55¬28¬2¬109
05051¬Arboletes¬Antioquia¬282¬0,969¬51¬21¬53¬26¬1¬493
15051¬Arcabuco¬Boyacá¬319¬0¬57¬7¬42¬47¬5¬107
13042¬Arenal¬Bolívar¬281¬0,918¬51¬12¬62¬24¬2¬114
05055¬Argelia¬Antioquia¬302¬0,663¬46¬9¬55¬32¬4¬71
19050¬Argelia¬Cauca¬304¬1,531¬48¬9¬52¬38¬2¬200
76054¬Argelia¬Valle Del Cauca¬303¬1,531¬57¬11¬47¬40¬3¬75
47058¬Ariguaní¬Magdalena¬271¬1,02¬49¬23¬56¬20¬0¬367
13052¬Arjona¬Bolívar¬282¬0,357¬55¬22¬50¬26¬3¬1055
63001¬Armenia¬Quindio¬327¬0,255¬58¬8¬35¬48¬10¬3469
05059¬Armenia¬Antioquia¬328¬1,071¬47¬7¬31¬60¬2¬45
73055¬Armero¬Tolima¬286¬1,276¬53¬16¬48¬36¬1¬141
13062¬Arroyohondo¬Bolívar¬252¬1,99¬48¬38¬52¬10¬0¬92
20032¬Astrea¬Cesar¬288¬0,969¬48¬14¬57¬28¬1¬271
73067¬Ataco¬Tolima¬285¬1,02¬52¬15¬56¬29¬0¬241
27050¬Atrato¬Chocó¬262¬0,867¬47¬26¬60¬14¬0¬90
23068¬Ayapel¬Córdoba¬277¬0,663¬50¬21¬58¬20¬1¬560
27073¬Bagadó¬Chocó¬235¬0,765¬43¬52¬41¬6¬0¬126
27075¬Bahía Solano¬Chocó¬256¬1,276¬48¬38¬49¬12¬1¬152
27077¬Bajo Baudó¬Chocó¬248¬0,561¬42¬40¬51¬8¬0¬228
19075¬Balboa¬Cauca¬290¬0,867¬46¬9¬62¬29¬0¬224
66075¬Balboa¬Risaralda¬295¬1,173¬50¬11¬55¬31¬3¬74
08078¬Baranoa¬Atlántico¬294¬0,51¬53¬15¬49¬35¬2¬952
41078¬Baraya¬Huila¬286¬1,173¬50¬13¬60¬25¬2¬92
52079¬Barbacoas¬Nariño¬262¬0,969¬49¬32¬55¬13¬1¬408
05079¬Barbosa¬Antioquia¬314¬0,714¬56¬11¬41¬43¬6¬558
68077¬Barbosa¬Santander¬327¬0,561¬54¬5¬35¬55¬5¬334
68079¬Barichara¬Santander¬327¬0,561¬60¬8¬36¬46¬9¬108
50110¬Barranca de Upía¬Meta¬274¬1,99¬61¬32¬44¬23¬2¬92
68081¬Barrancabermeja¬Santander¬323¬0,255¬54¬8¬40¬43¬9¬3054
44078¬Barrancas¬La Guajira¬272¬0,867¬49¬24¬57¬18¬1¬395
13074¬Barranco de Loba¬Bolívar¬273¬1,071¬48¬23¬58¬18¬1¬198
08001¬Barranquilla¬Atlántico¬322¬0,102¬55¬9¬38¬43¬9¬16667
20045¬Becerril¬Cesar¬267¬0,816¬50¬26¬58¬16¬1¬299
17088¬Belalcázar¬Caldas¬302¬1,224¬54¬13¬47¬39¬1¬102
05088¬Bello¬Antioquia¬328¬0,255¬57¬7¬36¬48¬9¬4496
05086¬Belmira¬Antioquia¬301¬0¬52¬11¬52¬36¬1¬84
25086¬Beltrán¬Cundinamarca¬291¬1,837¬39¬7¬66¬24¬3¬29
15087¬Belén¬Boyacá¬315¬0,816¬63¬10¬40¬41¬9¬136
52083¬Belén¬Nariño¬310¬1,378¬51¬4¬51¬40¬4¬72
27086¬Belén de Bajirá¬Chocó¬263¬1,99¬47¬32¬57¬11¬0¬108
66088¬Belén de Umbría¬Risaralda¬299¬0,765¬52¬13¬50¬36¬1¬309
18094¬Belén de los Anda¬Caquetá¬288¬1,02¬50¬15¬60¬21¬4¬131
15090¬Berbeo¬Boyacá¬309¬2,194¬58¬8¬50¬39¬4¬26
05091¬Betania¬Antioquia¬306¬1,888¬56¬12¬45¬41¬2¬92
05093¬Betulia¬Antioquia¬282¬1,02¬53¬22¬51¬26¬1¬222
68092¬Betulia¬Santander¬310¬1,224¬55¬6¬52¬37¬6¬85
15092¬Betéitiva¬Boyacá¬306¬0¬42¬4¬50¬46¬0¬24
25095¬Bituima¬Cundinamarca¬329¬2,296¬58¬4¬36¬48¬12¬25
15097¬Boavita¬Boyacá¬309¬0,612¬46¬4¬52¬44¬0¬99
54099¬Bochalema¬Norte De Santander¬308¬1,122¬50¬9¬48¬43¬0¬96
11001¬Bogotá, D.C.¬Bogotá, D.C.¬338¬0,051¬54¬5¬32¬53¬11¬85388
25099¬Bojacá¬Cundinamarca¬331¬1,429¬50¬3¬42¬47¬8¬130
27099¬Bojaya¬Chocó¬254¬0,918¬49¬38¬47¬15¬0¬102
19100¬Bolívar¬Cauca¬296¬0,663¬50¬11¬55¬32¬2¬396
68101¬Bolívar¬Santander¬300¬1,071¬55¬12¬49¬36¬3¬165
76100¬Bolívar¬Valle Del Cauca¬304¬1,071¬56¬9¬52¬35¬5¬188
20060¬Bosconia¬Cesar¬284¬0,561¬55¬23¬49¬24¬4¬558
15104¬Boyacá¬Boyacá¬311¬0,816¬48¬4¬57¬35¬5¬86
05107¬Briceño¬Antioquia¬296¬1,786¬48¬9¬55¬33¬3¬67
15106¬Briceño¬Boyacá¬342¬2,602¬70¬4¬35¬46¬15¬26
68001¬Bucaramanga¬Santander¬341¬0,153¬55¬4¬30¬52¬13¬6820
54109¬Bucarasica¬Norte De Santander¬277¬1,122¬50¬21¬55¬24¬0¬62
76109¬Buenaventura¬Valle Del Cauca¬279¬0,204¬51¬22¬52¬25¬1¬3965
15109¬Buenavista¬Boyacá¬317¬1,071¬59¬7¬43¬47¬3¬93
23079¬Buenavista¬Córdoba¬277¬1,02¬54¬24¬54¬20¬2¬310
63111¬Buenavista¬Quindio¬297¬2,653¬45¬6¬57¬36¬0¬47
70110¬Buenavista¬Sucre¬291¬0,561¬57¬17¬49¬32¬2¬131
19110¬Buenos Aires¬Cauca¬277¬1,071¬50¬22¬57¬20¬2¬260
52110¬Buesaco¬Nariño¬316¬0,969¬52¬6¬47¬44¬4¬214
76111¬Buga¬Valle Del Cauca¬318¬0,459¬55¬7¬41¬47¬5¬1064
76113¬Bugalagrande¬Valle Del Cauca¬289¬0,918¬54¬15¬55¬29¬0¬298
05113¬Buriticá¬Antioquia¬312¬1,122¬46¬4¬47¬47¬1¬72
15114¬Busbanzá¬Boyacá¬336¬4,133¬39¬0¬33¬67¬0¬9
25120¬Cabrera¬Cundinamarca¬296¬0¬56¬14¬47¬38¬2¬66
68121¬Cabrera¬Santander¬336¬2,602¬36¬0¬26¬68¬5¬19
50124¬Cabuyaro¬Meta¬284¬3,367¬58¬22¬49¬28¬2¬65
25123¬Cachipay¬Cundinamarca¬333¬0¬56¬2¬35¬55¬7¬94
54128¬Cachirá¬Norte De Santander¬301¬0,918¬52¬11¬52¬36¬2¬152
05125¬Caicedo¬Antioquia¬306¬1,684¬55¬13¬43¬40¬3¬67
76122¬Caicedonia¬Valle Del Cauca¬296¬1,276¬57¬16¬48¬32¬4¬248
70124¬Caimito¬Sucre¬272¬0,714¬48¬22¬61¬15¬2¬204
73124¬Cajamarca¬Tolima¬298¬0,714¬52¬10¬53¬36¬1¬245
19130¬Cajibío¬Cauca¬291¬0,459¬47¬14¬54¬31¬2¬445
25126¬Cajicá¬Cundinamarca¬336¬0,357¬54¬4¬33¬55¬9¬762
13140¬Calamar¬Bolívar¬256¬1,224¬51¬38¬49¬13¬0¬290
95015¬Calamar¬Guaviare¬292¬1,276¬59¬14¬51¬35¬1¬81
63130¬Calarca¬Quindio¬313¬0,306¬54¬9¬45¬41¬6¬870
05129¬Caldas¬Antioquia¬321¬0,51¬55¬7¬38¬48¬7¬807
15131¬Caldas¬Boyacá¬296¬0¬49¬9¬60¬30¬2¬47
19137¬Caldono¬Cauca¬265¬0,612¬50¬30¬52¬17¬1¬550
76001¬Cali¬Valle Del Cauca¬323¬0,102¬54¬7¬38¬48¬7¬18278
68132¬California¬Santander¬347¬1,99¬44¬0¬27¬59¬14¬22
76126¬Calima¬Valle Del Cauca¬308¬1,173¬55¬9¬44¬42¬5¬201
19142¬Caloto¬Cauca¬276¬0,714¬51¬21¬57¬21¬1¬442
05134¬Campamento¬Antioquia¬332¬0¬58¬7¬31¬55¬7¬42
08137¬Campo de la Cruz¬Atlántico¬263¬0,663¬52¬30¬51¬19¬0¬242
41132¬Campoalegre¬Huila¬303¬0,714¬54¬10¬52¬35¬3¬331
15135¬Campohermoso¬Boyacá¬321¬1,224¬54¬5¬38¬55¬2¬42
23090¬Canalete¬Córdoba¬273¬0,561¬47¬23¬54¬22¬1¬293
08141¬Candelaria¬Atlántico¬244¬0,969¬51¬45¬47¬8¬0¬217
76130¬Candelaria¬Valle Del Cauca¬297¬0,612¬57¬13¬51¬33¬3¬978
13160¬Cantagallo¬Bolívar¬301¬0,612¬54¬8¬55¬34¬3¬95
25148¬Caparrapí¬Cundinamarca¬303¬1,327¬56¬10¬51¬35¬4¬135
68147¬Capitanejo¬Santander¬314¬0¬64¬7¬43¬46¬5¬77
25151¬Caqueza¬Cundinamarca¬330¬1,071¬57¬5¬38¬49¬7¬246
05142¬Caracolí¬Antioquia¬315¬1,429¬57¬8¬51¬33¬8¬39
05145¬Caramanta¬Antioquia¬291¬1,429¬48¬13¬49¬39¬0¬39
68152¬Carcasí¬Santander¬307¬0,867¬43¬6¬56¬38¬0¬55
05147¬Carepa¬Antioquia¬301¬0,714¬53¬12¬48¬37¬3¬603
73148¬Carmen de Apicalá¬Tolima¬291¬1,684¬54¬20¬42¬38¬0¬128
25154¬Carmen de Carupa¬Cundinamarca¬303¬0,459¬47¬6¬51¬42¬1¬104
27150¬Carmen del Darien¬Chocó¬248¬0,867¬39¬44¬46¬10¬0¬82
05150¬Carolina¬Antioquia¬312¬3,673¬56¬10¬36¬51¬3¬39
13001¬Cartagena¬Bolívar¬302¬0,153¬55¬16¬44¬34¬6¬14691
18150¬Cartagena del Cha¬Caquetá¬294¬0,918¬51¬15¬51¬31¬3¬309
76147¬Cartago¬Valle Del Cauca¬320¬0,357¬57¬9¬38¬46¬7¬1298
73152¬Casabianca¬Tolima¬312¬0,765¬56¬10¬36¬49¬5¬67
50150¬Castilla la Nueva¬Meta¬303¬0,408¬56¬14¬45¬39¬3¬192
05154¬Caucasia¬Antioquia¬307¬0,357¬57¬12¬46¬38¬5¬1254
05138¬Cañasgordas¬Antioquia¬294¬1,327¬58¬17¬48¬33¬2¬172
68160¬Cepitá¬Santander¬295¬3,827¬63¬24¬35¬41¬0¬17
23162¬Cereté¬Córdoba¬302¬0,459¬56¬13¬49¬32¬6¬1209
15162¬Cerinza¬Boyacá¬335¬0¬60¬2¬41¬45¬12¬51
68162¬Cerrito¬Santander¬303¬0,969¬53¬11¬48¬40¬1¬93
47161¬Cerro San Antonio¬Magdalena¬243¬1,378¬46¬47¬49¬4¬0¬90
52240¬Chachagüí¬Nariño¬304¬1,735¬52¬8¬53¬35¬4¬206
25168¬Chaguaní¬Cundinamarca¬316¬0¬63¬10¬43¬40¬7¬30
70230¬Chalán¬Sucre¬283¬1,99¬52¬13¬61¬26¬0¬62
85015¬Chameza¬Casanare¬326¬2,092¬55¬4¬42¬42¬12¬26
73168¬Chaparral¬Tolima¬291¬0,561¬49¬16¬53¬29¬2¬580
68167¬Charalá¬Santander¬338¬0,816¬59¬6¬32¬53¬11¬181
68169¬Charta¬Santander¬325¬0¬58¬8¬40¬48¬4¬25
47170¬Chibolo¬Magdalena¬267¬1,327¬55¬29¬51¬19¬1¬248
05172¬Chigorodó¬Antioquia¬294¬0,612¬52¬13¬54¬31¬2¬830
68176¬Chima¬Santander¬336¬0¬54¬4¬31¬54¬12¬26
20175¬Chimichagua¬Cesar¬265¬0,663¬51¬29¬55¬15¬1¬530
23168¬Chimá¬Córdoba¬273¬0,612¬55¬29¬47¬23¬1¬235
15172¬Chinavita¬Boyacá¬319¬1,48¬55¬2¬46¬46¬5¬41
17174¬Chinchiná¬Caldas¬309¬0,612¬56¬9¬48¬39¬4¬601
54172¬Chinácota¬Norte De Santander¬326¬0,408¬54¬7¬34¬53¬6¬242
23182¬Chinú¬Córdoba¬299¬0,204¬50¬12¬50¬37¬2¬641
25178¬Chipaque¬Cundinamarca¬341¬0,714¬54¬2¬30¬56¬13¬128
68179¬Chipatá¬Santander¬304¬1,071¬62¬7¬60¬24¬9¬55
15176¬Chiquinquirá¬Boyacá¬326¬0,306¬55¬5¬38¬50¬7¬1036
20178¬Chiriguaná¬Cesar¬268¬0,918¬52¬27¬55¬17¬1¬381
15180¬Chiscas¬Boyacá¬308¬0,816¬44¬5¬48¬48¬0¬59
15183¬Chita¬Boyacá¬278¬1,02¬51¬19¬59¬21¬1¬124
54174¬Chitagá¬Norte De Santander¬305¬0,765¬59¬12¬52¬34¬3¬122
15185¬Chitaraque¬Boyacá¬300¬1,122¬52¬9¬51¬37¬3¬76
15187¬Chivatá¬Boyacá¬303¬0¬53¬10¬49¬36¬5¬39
15236¬Chivor¬Boyacá¬278¬1,633¬66¬20¬53¬23¬5¬40
25181¬Choachí¬Cundinamarca¬327¬0,765¬54¬6¬37¬50¬7¬180
25183¬Chocontá¬Cundinamarca¬321¬0,51¬56¬6¬41¬47¬6¬251
25175¬Chía¬Cundinamarca¬352¬0,255¬53¬3¬25¬56¬16¬1849
15232¬Chíquiza¬Boyacá¬283¬1,582¬60¬18¬60¬21¬2¬62
13188¬Cicuco¬Bolívar¬285¬1,276¬55¬17¬54¬28¬2¬156
68190¬Cimitarra¬Santander¬294¬0,918¬52¬15¬51¬33¬2¬447
63190¬Circasia¬Quindio¬313¬0,663¬57¬7¬47¬43¬4¬285
05190¬Cisneros¬Antioquia¬283¬1,429¬59¬19¬54¬25¬2¬114
05101¬Ciudad Bolívar¬Antioquia¬337¬0,816¬56¬4¬31¬54¬11¬287
47189¬Ciénaga¬Magdalena¬277¬0,357¬53¬25¬50¬23¬2¬1663
23189¬Ciénaga de Oro¬Córdoba¬290¬0,459¬55¬18¬50¬29¬3¬868
15189¬Ciénega¬Boyacá¬311¬0,612¬48¬7¬49¬44¬0¬77
13222¬Clemencia¬Bolívar¬250¬1,071¬56¬39¬47¬14¬0¬196
05197¬Cocorná¬Antioquia¬306¬1,173¬53¬9¬47¬42¬2¬177
73200¬Coello¬Tolima¬275¬0,867¬49¬21¬57¬22¬1¬130
25200¬Cogua¬Cundinamarca¬329¬0,867¬50¬3¬38¬54¬5¬306
41206¬Colombia¬Huila¬298¬0¬56¬17¬48¬32¬3¬60
70204¬Coloso¬Sucre¬292¬0,918¬56¬12¬55¬31¬3¬117
52203¬Colón¬Nariño¬298¬2,143¬52¬10¬55¬34¬1¬98
86219¬Colón¬Putumayo¬317¬2,398¬62¬6¬54¬33¬6¬63
05206¬Concepción¬Antioquia¬351¬3,98¬56¬0¬23¬69¬8¬26
68207¬Concepción¬Santander¬332¬0,969¬47¬2¬34¬60¬4¬50
05209¬Concordia¬Antioquia¬286¬0,816¬55¬17¬53¬28¬1¬297
47205¬Concordia¬Magdalena¬262¬1,327¬49¬30¬56¬15¬0¬108
27205¬Condoto¬Chocó¬270¬0,408¬51¬23¬60¬16¬2¬268
68209¬Confines¬Santander¬306¬3,367¬57¬13¬39¬44¬4¬23
52207¬Consaca¬Nariño¬322¬0,714¬53¬4¬44¬47¬5¬160
52210¬Contadero¬Nariño¬346¬1,071¬57¬3¬28¬60¬9¬58
68211¬Contratación¬Santander¬353¬0,867¬52¬2¬20¬66¬12¬59
54206¬Convención¬Norte De Santander¬295¬0,969¬49¬14¬46¬38¬2¬190
05212¬Copacabana¬Antioquia¬349¬0,561¬54¬2¬27¬58¬14¬866
15212¬Coper¬Boyacá¬309¬1,429¬52¬8¬47¬43¬2¬49
19212¬Corinto¬Cauca¬278¬1,02¬50¬20¬56¬24¬1¬299
68217¬Coromoro¬Santander¬305¬1,173¬44¬6¬52¬42¬0¬65
70215¬Corozal¬Sucre¬319¬0,306¬58¬9¬41¬42¬8¬1005
15215¬Corrales¬Boyacá¬304¬0¬60¬11¬42¬47¬0¬36
25214¬Cota¬Cundinamarca¬370¬0,306¬53¬2¬18¬53¬27¬798
23300¬Cotorra¬Córdoba¬284¬1,786¬54¬20¬51¬27¬1¬175
15218¬Covarachía¬Boyacá¬290¬2,806¬54¬13¬59¬28¬0¬32
70221¬Coveñas¬Sucre¬285¬0,867¬53¬19¬52¬27¬2¬226
73217¬Coyaima¬Tolima¬252¬0,561¬47¬38¬51¬10¬1¬404
81220¬Cravo Norte¬Arauca¬294¬1,122¬50¬9¬58¬33¬0¬45
52224¬Cuaspud¬Nariño¬294¬1,173¬56¬13¬52¬33¬1¬90
50223¬Cubarral¬Meta¬300¬2,449¬52¬11¬49¬39¬1¬72
15223¬Cubará¬Boyacá¬290¬1,429¬50¬15¬57¬28¬1¬69
15224¬Cucaita¬Boyacá¬311¬0,714¬54¬9¬47¬42¬3¬77
25224¬Cucunubá¬Cundinamarca¬327¬0¬52¬4¬39¬50¬8¬78
54223¬Cucutilla¬Norte De Santander¬289¬0,918¬50¬17¬49¬33¬1¬110
50226¬Cumaral¬Meta¬301¬0,816¬52¬11¬49¬39¬2¬369
99773¬Cumaribo¬Vichada¬267¬0,816¬48¬30¬52¬17¬1¬253
52227¬Cumbal¬Nariño¬306¬0,51¬54¬11¬47¬40¬3¬495
52233¬Cumbitara¬Nariño¬316¬2,347¬48¬4¬47¬45¬5¬103
73226¬Cunday¬Tolima¬292¬1,071¬58¬17¬52¬29¬2¬130
18205¬Curillo¬Caquetá¬279¬1,735¬48¬18¬62¬20¬0¬108
68229¬Curití¬Santander¬321¬0,612¬58¬6¬44¬43¬6¬156
20228¬Curumaní¬Cesar¬284¬0,357¬53¬16¬58¬25¬2¬355
15226¬Cuítiva¬Boyacá¬320¬0¬72¬12¬42¬39¬8¬26
05120¬Cáceres¬Antioquia¬289¬1,02¬59¬16¬54¬27¬3¬288
54125¬Cácota¬Norte De Santander¬293¬0¬51¬13¬53¬34¬0¬38
27160¬Cértegui¬Chocó¬251¬0¬45¬35¬57¬8¬0¬83
15204¬Cómbita¬Boyacá¬332¬0,867¬51¬6¬41¬38¬16¬135
13212¬Córdoba¬Bolívar¬282¬0,714¬51¬19¬57¬22¬2¬243
52215¬Córdoba¬Nariño¬303¬0,918¬54¬10¬51¬36¬3¬186
63212¬Córdoba¬Quindio¬308¬1,684¬52¬10¬47¬42¬1¬79
54001¬Cúcuta¬Norte De Santander¬325¬0,153¬54¬7¬39¬46¬8¬9000
05234¬Dabeiba¬Antioquia¬283¬0,459¬49¬19¬54¬26¬2¬292
76233¬Dagua¬Valle Del Cauca¬307¬0,714¬56¬10¬46¬41¬3¬417
44090¬Dibulla¬La Guajira¬267¬0,663¬47¬26¬57¬17¬0¬316
44098¬Distracción¬La Guajira¬266¬1,684¬53¬28¬55¬15¬2¬118
73236¬Dolores¬Tolima¬306¬0¬51¬9¬51¬38¬1¬107
05237¬Don Matías¬Antioquia¬315¬1,173¬51¬6¬46¬47¬2¬224
66170¬Dosquebradas¬Risaralda¬327¬0,255¬55¬6¬37¬50¬7¬2218
15238¬Duitama¬Boyacá¬350¬0,204¬54¬3¬26¬57¬15¬1919
54239¬Durania¬Norte De Santander¬290¬0,867¬42¬12¬59¬29¬0¬49
05240¬Ebéjico¬Antioquia¬320¬1,684¬57¬7¬43¬45¬5¬131
05250¬El Bagre¬Antioquia¬283¬1,224¬56¬20¬54¬24¬2¬652
47245¬El Banco¬Magdalena¬275¬0,408¬51¬23¬54¬21¬2¬915
76246¬El Cairo¬Valle Del Cauca¬287¬1,939¬55¬15¬54¬28¬3¬72
50245¬El Calvario¬Meta¬319¬2,806¬50¬3¬53¬43¬3¬40
27135¬El Cantón del San¬Chocó¬253¬1,02¬37¬41¬51¬9¬0¬71
54245¬El Carmen¬Norte De Santander¬306¬1,224¬63¬15¬38¬44¬4¬101
27245¬El Carmen de Atra¬Chocó¬301¬0,969¬52¬16¬45¬34¬6¬116
13244¬El Carmen de Bolí¬Bolívar¬278¬0,459¬55¬23¬53¬21¬3¬944
68235¬El Carmen de Chuc¬Santander¬318¬1,224¬53¬4¬43¬50¬3¬175
05148¬El Carmen de Vibo¬Antioquia¬341¬0,357¬56¬4¬28¬58¬10¬559
50251¬El Castillo¬Meta¬304¬2,092¬59¬14¬49¬33¬5¬101
76248¬El Cerrito¬Valle Del Cauca¬294¬0,714¬59¬17¬50¬31¬3¬584
52250¬El Charco¬Nariño¬267¬1,48¬46¬30¬54¬16¬1¬207
15244¬El Cocuy¬Boyacá¬313¬0,612¬51¬7¬51¬38¬4¬55
25245¬El Colegio¬Cundinamarca¬319¬0,816¬55¬8¬39¬50¬4¬279
20238¬El Copey¬Cesar¬292¬1,122¬56¬18¬49¬32¬2¬417
18247¬El Doncello¬Caquetá¬299¬0,714¬52¬11¬51¬36¬3¬265
50270¬El Dorado¬Meta¬285¬1,531¬54¬17¬56¬26¬1¬78
76250¬El Dovio¬Valle Del Cauca¬310¬1,071¬51¬7¬45¬46¬2¬91
15248¬El Espino¬Boyacá¬336¬0¬48¬0¬35¬60¬6¬52
68245¬El Guacamayo¬Santander¬341¬0¬67¬9¬30¬49¬12¬33
13248¬El Guamo¬Bolívar¬267¬0,969¬55¬29¬61¬8¬2¬102
27250¬El Litoral del Sa¬Chocó¬223¬1,02¬39¬68¬28¬5¬0¬210
44110¬El Molino¬La Guajira¬284¬2,296¬44¬10¬69¬19¬2¬58
20250¬El Paso¬Cesar¬280¬0,459¬52¬20¬56¬23¬1¬495
18256¬El Paujil¬Caquetá¬305¬0,918¬46¬7¬53¬38¬3¬160
52254¬El Peñol¬Nariño¬287¬1,582¬49¬12¬61¬25¬2¬89
13268¬El Peñón¬Bolívar¬270¬2,653¬49¬26¬59¬14¬1¬92
25258¬El Peñón¬Cundinamarca¬306¬0,867¬56¬6¬59¬31¬3¬64
68250¬El Peñón¬Santander¬279¬1,888¬46¬23¬54¬23¬0¬43
47258¬El Piñon¬Magdalena¬260¬0,714¬51¬33¬52¬15¬0¬264
68255¬El Playón¬Santander¬312¬0,765¬57¬7¬47¬41¬5¬150
95025¬El Retorno¬Guaviare¬290¬1,224¬54¬13¬56¬29¬2¬164
