cole_cod_dane_establecimiento,cole_nombre_establecimiento,punt_lectura_critica_mean,punt_lectura_critica_count,punt_lectura_critica_std,punt_matematicas_mean,punt_matematicas_count,punt_matematicas_std,punt_c_naturales_mean,punt_c_naturales_count,punt_c_naturales_std,punt_sociales_ciudadanas_mean,punt_sociales_ciudadanas_count,punt_sociales_ciudadanas_std,punt_ingles_mean,punt_ingles_count,punt_ingles_std,punt_global_mean,punt_global_count,punt_global_std
247980001547,I.E.D. ARMANDO ESTRADA FLOREZ,47.611111111111114,108,8.129596710730965,42.25,108,9.163239234628115,45.166666666666664,108,8.014589500393209,42.379629629629626,108,7.962197593362614,41.72222222222222,108,5.884929800252004,220.75,108,33.118627054029965
247980001911,INSTITUCION EDUCATIVA DEPARTAMENTAL RODRIGO VIVES DE ANDREIS,46.16083916083916,143,8.460055563406213,40.57342657342657,143,8.87748339425905,45.17482517482517,143,7.754430523959262,41.65734265734266,143,8.89778014340378,43.76923076923077,143,7.858513198169685,217.1118881118881,143,35.40014818444056
247980002420,INSTITUCION EDUCATIVA DEPARTAMENTAL HUMBERTO VELAZQUEZ GARCIA,43.49122807017544,57,8.978392329479435,38.10526315789474,57,8.46143396013076,42.280701754385966,57,7.8233952849425386,39.85964912280702,57,9.125002145775145,39.54385964912281,57,6.0770945108855745,204.140350877193,57,35.166663697157446
247980004546,I.E.D SAN JOSE DE KENNEDY,46.3125,16,9.658976826420762,41.1875,16,9.523436004580137,44.0,16,8.230026326405849,42.9375,16,8.322409506867587,42.625,16,6.053924347066125,217.6875,16,36.50701987289568
250001000485,LICEO GENERAL SERVIEZ,66.61111111111111,36,6.393200753379787,68.72222222222223,36,9.219888784923015,66.97222222222223,36,5.7295530172761095,66.88888888888889,36,6.536830939389419,66.61111111111111,36,8.770983908898634,336.22222222222223,36,29.336579906916903
250001000507,COL BASICO NUESTRA SE¿ORA DE LA PAZ,54.75675675675676,37,9.232808063896094,52.054054054054056,37,9.168017918424493,53.54054054054054,37,7.297619834936268,50.054054054054056,37,9.944138267637166,49.027027027027025,37,6.422557843199954,261.64864864864865,37,36.05028603386002
250001000515,ISAAC TACHA NI¿O,53.5,36,9.699779084376834,49.69444444444444,36,10.544651845351867,51.5,36,7.747810750694122,48.861111111111114,36,9.466188787401727,48.5,36,7.24470249808191,253.44444444444446,36,39.67110819471552
250001000531,INSTITUCION EDUCATIVA COLEGIO BASICO BUENOS AIRES,56.9,20,8.478455668712066,57.15,20,8.74356906531881,54.25,20,9.181646452513151,49.75,20,8.42849177992187,54.45,20,9.670764406732609,272.5,20,38.02423050192021
250001000655,INSTITUCION EDUCATIVA RURAL VANGUARDIA,50.4,40,8.362921830225458,44.325,40,8.5406644189986,46.8,40,8.57007315290563,45.6,40,9.548257996578789,43.925,40,7.307837380476331,232.775,40,36.19143367973797
250001001295,GIMNASIO MILITAR FUERZA AEREA LUIS F. GOMEZ NIÑO,60.291666666666664,24,8.14797476392896,57.375,24,10.93384255618665,57.375,24,7.850851518479853,57.458333333333336,24,9.614206728300196,59.625,24,9.522570442169853,291.1666666666667,24,39.72368329463865
250001001791,UNIDAD EDUCATIVA PLAYA RICA,50.59090909090909,22,6.478235289608774,49.13636363636363,22,6.2814576299382905,51.09090909090909,22,5.983382471551171,49.0,22,7.89816132912923,45.18181818181818,22,7.512759708759388,247.9090909090909,22,27.79501341181131
250001001996,INSTITUCION EDUCATIVA FELICIDAD BARRIOS HERNANDEZ,55.166666666666664,12,10.994488977610004,53.0,12,10.736513739232455,53.083333333333336,12,9.60547508013797,53.25,12,9.304202374098589,49.583333333333336,12,8.338937509531942,266.5,12,43.926591656369766
250001002291,COL AGROPECUARIO LAS MERCEDES,52.82142857142857,28,9.384990267871476,50.5,28,10.318986456114839,52.75,28,8.800778585085736,48.464285714285715,28,9.964686324464687,47.464285714285715,28,9.38668143487294,254.28571428571428,28,44.3436555592769
250001002691,COL VICTORIOSO,53.5,10,7.306770072260991,50.7,10,11.719404611346281,55.2,10,7.955431408094026,51.2,10,8.904430857100799,54.1,10,9.492101980067428,263.9,10,39.93452975391931
250001003212,INSTITUCION EDUCATIVA UNIDAD EDUCATIVA AP¿AY,60.458333333333336,24,6.4873064462484145,55.833333333333336,24,10.277314260340447,58.583333333333336,24,8.102155733891559,58.083333333333336,24,8.123592408730783,56.75,24,12.141377330363342,290.625,24,34.94693181780428
250001003310,INSTITUCI¿N EDUCATIVA ALFONSO L¿PEZ PUMAREJO,51.59183673469388,49,8.850419875508114,46.55102040816327,49,10.045855746877656,50.204081632653065,49,7.780797923512125,47.89795918367347,49,8.806353998579622,45.46938775510204,49,8.286791801858362,243.89795918367346,49,37.52623798644045
250001004812,INSTITUCION EDUCATIVA  SIMON BOLIVAR,50.05714285714286,35,7.899898946274219,50.17142857142857,35,8.806701039167693,50.6,35,7.030187011151603,46.65714285714286,35,8.851529801787532,45.02857142857143,35,5.992572433416878,245.25714285714287,35,34.00029658793033
250006000165,IE SAN ISIDRO DE CHICHIMENE,51.09375,32,7.6973366780649455,47.8125,32,9.433767420385953,49.3125,32,7.726942808206252,48.03125,32,8.693654990668437,44.21875,32,7.364844018671057,243.4375,32,34.497253280094164
250006000203,IE SANTA TERESITA,52.97674418604651,43,9.407414431720545,48.95348837209303,43,9.561713057248019,50.04651162790697,43,9.170224820352768,48.604651162790695,43,10.930820417263421,45.23255813953488,43,10.110902200106118,248.86046511627907,43,42.86000544149736
