MUNI_ID,Lenguaje Grado 3,Lenguaje Grado 5,Lenguaje Grado 9,Lenguaje Grado 11,Matemáticas Grado 3,Matemáticas Grado 5,Matemáticas Grado 9,Matemáticas Grado 11,N 3,N 5,N 9,N 11
41885,-0.5794443697508311,-0.9028804072294612,-0.28247999544318875,-0.31824303217672617,-0.15432931242058126,-0.6992044304847166,0.19224571709600086,-0.19735566429660378,88.0,126.0,96.0,87.0
44001,-0.7933335113751585,-1.144537959404421,-0.7033375306879149,0.18815875563472167,-0.9047377773418454,-1.2839834740316078,-1.0067826820708483,-0.009165964283950537,1138.0,1615.0,1050.0,1986.0
44035,2.33,2.33,2.33,-1.1628248906346255,2.33,2.33,2.33,-1.385322202709934,,,,319.0
44078,-0.74143154459148,-1.2811219047631879,-1.5150560034349738,-1.3646163716296402,-0.7852138360482609,-1.165653528880883,-1.5778475821150377,-1.1871271697188015,383.0,386.0,349.0,362.0
44090,2.33,2.33,2.33,-0.8248702207762302,2.33,2.33,2.33,-0.909462867712371,,,,212.0
44098,2.33,2.33,2.33,-0.959644343902404,2.33,2.33,2.33,-1.2836068550472495,,,,102.0
44110,-0.5986876482862734,-0.7878694219438567,-0.8078408593377524,-0.3579999949267331,-0.9090734797132085,-1.2486341553071219,-1.0609110655672194,0.19930205755560185,43.0,56.0,55.0,40.0
44279,-0.8859814327421731,-0.6145442691372973,-0.4801599677383312,-0.15346513328169906,-0.7227494196454745,-0.9118518031180722,-0.6252030172184337,-0.011424906445749065,514.0,573.0,332.0,485.0
44378,-0.4688311935674922,-0.17625042634115384,-1.703232266835754,-1.1016691726441328,0.7543092635773149,-1.260927962290768,-1.0216907131895432,-1.0796989216189925,57.0,47.0,20.0,187.0
44420,2.33,2.33,2.33,-0.14719108170837575,2.33,2.33,2.33,-0.726679366284373,,,,19.0
44430,-0.2085303954416384,-0.5019678208532783,-0.9066464375689945,-0.5582410635165423,-0.24668423221511077,-0.43455817477129843,-0.857555592327352,-0.6063221502111729,1473.0,1463.0,1308.0,2139.0
44560,-0.7923008195435572,-1.2298537868844068,-1.4618066189005972,-1.732866743305658,-0.5871414603101965,-1.2424157710307409,-1.7050436497679669,-1.7100199826136335,106.0,105.0,144.0,310.0
44650,0.5292980854478009,0.1315341806484392,-0.1241725250394877,0.29177092120971904,0.5434086154233193,0.2714198498367412,0.20389187211739881,-0.01919313572560068,424.0,457.0,458.0,462.0
44847,-1.4588242977489114,-1.4058879878950263,-1.4063322716848456,-1.9227332345740518,-1.3119463597587409,-1.594632171029409,-1.6192279847198356,-1.7892825555316363,406.0,443.0,334.0,603.0
44855,-0.9292059467527465,-0.8075518098711847,-0.038702942583507004,0.36634981337211175,-1.2820491477585685,-0.931816179517009,-0.2493745076891977,0.16989726538806704,100.0,123.0,146.0,141.0
44874,-0.5586821176781264,-0.6206746612377262,-0.5708223115728772,0.5439217582099232,-0.44968099692431923,-0.7396574126354107,-0.5889024427198775,0.4780285173263826,357.0,344.0,319.0,264.0
